id,llm_correct,assessor_correct
11828,0,0.29
5343,1,0.27
5097,1,0.4
8307,1,0.32
6112,0,0.16
340,1,0.53
10684,1,0.01
5821,1,0.58
440,1,0.45
2481,0,0.13
7320,1,0.42
8979,1,0.44
9540,1,0.66
5015,1,0.37
7062,0,0.14
6695,1,0.37
729,1,0.26
3475,1,0.29
2497,1,0.34
7052,1,0.45
5205,0,0.24
2865,1,0.43
2742,1,0.2
4966,1,0.23
4253,1,0.22
9783,1,0.29
489,0,0.41
3689,1,0.51
8758,1,0.3
6788,1,0.52
10367,1,0.33
7293,1,0.28
7069,1,0.39
1441,0,0.16
9127,1,0.48
6157,0,0.08
6266,0,0.46
7425,1,0.26
10975,1,0.22
8653,0,0.17
9246,1,0.37
8173,1,0.34
9223,1,0.48
6459,1,0.5
555,1,0.51
8245,1,0.36
2592,1,0.56
6887,0,0.12
10087,0,0.24
6941,1,0.16
4642,1,0.53
1932,0,0.56
3095,1,0.39
8208,1,0.31
11424,0,0.12
4325,1,0.0
8047,1,0.29
8361,0,0.33
9313,0,0.36
7769,1,0.4
9129,1,0.28
10457,0,0.1
3807,1,0.46
9394,0,0.11
11122,0,0.18
1147,1,0.25
5802,1,0.2
8179,1,0.29
4866,1,0.33
1713,1,0.26
257,1,0.38
11230,0,0.14
10536,1,0.63
3340,1,0.48
6378,1,0.0
4646,1,0.39
6560,1,0.45
4157,0,0.01
1895,0,0.23
7068,1,0.19
2849,1,0.28
10769,1,0.44
6043,1,0.33
1311,1,0.31
8267,1,0.21
9395,0,0.18
7750,1,0.45
1106,0,0.34
11128,0,0.23
11209,0,0.2
6443,1,0.3
6942,1,0.5
8008,1,0.3
134,1,0.33
574,1,0.21
6389,1,0.17
8190,1,0.09
10406,0,0.11
4501,1,0.25
7339,1,0.37
2480,1,0.44
4904,0,0.08
7956,1,0.47
315,1,0.0
6536,1,0.45
10242,1,0.46
1326,1,0.3
7445,1,0.32
9318,1,0.66
10289,1,0.42
3767,1,0.25
40,1,0.37
7381,0,0.22
5339,1,0.15
7246,1,0.37
2562,1,0.53
3831,0,1.0
5374,0,0.48
8160,1,0.46
6423,1,0.44
5060,1,0.56
9990,0,1.0
11743,1,0.27
393,0,0.25
659,1,0.28
167,1,0.53
6456,1,0.41
3025,1,0.36
5272,1,0.27
1104,1,0.64
10937,0,0.13
2555,1,0.29
4486,0,0.22
10128,1,0.3
3059,1,0.33
7199,1,0.16
5535,1,0.1
77,0,0.25
8268,1,0.37
8858,1,0.46
1897,1,0.29
3435,1,0.27
2198,1,0.37
9375,1,0.45
7640,1,0.51
10733,1,0.44
10790,1,0.49
3638,1,0.09
11090,1,0.34
1691,1,0.28
4206,0,0.25
1777,1,0.51
3941,1,0.0
10102,1,0.15
1790,1,0.38
5130,1,0.54
3530,1,0.31
10196,1,0.34
742,1,0.0
8454,1,0.0
7034,1,0.79
6535,1,0.4
7111,0,0.34
3292,1,0.52
11781,1,0.0
11858,0,0.13
7878,1,0.61
9617,1,0.58
3977,0,0.29
9773,1,0.32
9269,0,0.28
3515,0,1.0
2968,1,0.22
6904,1,0.25
969,1,0.23
1482,0,0.39
2250,1,0.44
9505,1,0.0
9464,1,0.42
4746,1,0.15
8794,1,0.39
11472,1,0.14
10876,0,0.31
2243,0,0.38
9050,1,0.29
6649,1,0.41
6965,1,0.53
9316,0,0.34
3228,1,0.32
7004,1,0.38
2680,1,0.58
5098,0,0.26
1793,1,0.3
5847,1,0.22
10190,1,0.33
7630,1,0.41
10745,1,0.44
3988,1,0.35
8286,0,0.08
5459,0,0.14
2262,0,1.0
11851,1,0.28
2273,1,0.41
6736,1,0.25
6652,1,0.46
3344,1,0.52
8985,1,0.39
688,0,0.04
4454,0,1.0
9383,0,0.28
9706,0,0.23
4259,1,0.29
4444,1,0.31
4624,1,0.6
6082,1,0.19
9905,1,0.0
3615,1,0.57
514,1,0.32
6862,1,0.27
10908,1,0.26
613,1,0.55
4333,0,0.35
10852,1,0.25
8825,1,0.42
4723,0,0.4
727,1,0.31
10097,1,0.49
10310,1,0.32
11952,0,0.14
1657,0,1.0
8499,1,0.4
4137,1,0.37
4295,0,0.18
6221,0,0.12
11242,0,0.11
1513,0,0.25
2324,1,0.76
7053,1,0.27
6057,1,0.35
4977,1,0.25
5968,1,0.58
10259,0,0.35
3147,0,0.13
4123,1,0.25
10532,1,0.66
5132,1,0.3
6126,1,0.25
6097,0,0.32
11187,0,0.04
666,1,0.49
1452,0,0.68
137,1,0.17
11278,1,0.46
4521,1,0.0
2337,1,0.65
9928,0,0.33
6393,1,0.27
6958,0,0.24
3211,1,0.38
10292,0,0.46
11688,0,0.16
9059,1,0.48
3905,1,0.24
6534,1,0.18
3787,1,0.27
491,1,0.09
7498,1,0.6
7369,1,0.23
8713,1,0.31
1475,0,0.32
8338,0,0.32
6110,0,0.21
8215,1,0.36
11386,1,0.42
5977,1,0.32
4634,0,0.4
11479,0,0.42
2993,1,0.39
9443,1,0.57
10794,1,0.35
10066,0,0.24
2654,0,0.13
9151,1,0.34
9666,0,1.0
10822,0,0.16
6023,0,0.09
481,1,0.32
9274,1,0.27
6376,1,0.0
11682,0,0.22
4562,1,0.42
8897,0,0.31
771,1,0.32
7542,1,0.64
11993,1,0.42
11756,1,0.4
7792,1,0.2
7269,0,0.08
2970,1,0.29
663,1,0.52
145,1,0.49
915,0,0.17
5578,1,0.45
2419,1,0.32
3948,1,0.32
7642,1,0.38
8135,1,0.38
4984,1,0.29
1178,1,0.32
5319,1,0.39
9193,0,0.25
9271,1,0.43
2584,0,0.02
11310,0,1.0
2593,0,0.14
3262,1,0.35
11945,0,0.47
9068,1,0.52
8842,1,0.07
10816,1,0.12
238,1,0.45
8262,1,0.47
11965,0,0.2
1448,1,0.21
9287,1,0.36
6152,1,0.0
9600,1,0.11
3569,0,0.3
3174,1,0.52
1873,1,0.28
8562,1,0.55
10725,0,0.09
6706,1,0.8
11595,0,0.11
6566,1,0.24
4433,1,0.0
5537,1,0.34
11183,0,0.09
2022,1,0.0
3891,1,0.54
11546,1,0.0
6428,1,0.34
11481,0,0.18
95,1,0.28
2146,1,0.43
371,1,0.09
8211,1,0.36
6745,1,0.52
8727,0,0.06
11323,0,0.07
1397,1,0.48
4190,1,0.32
5382,1,0.24
6424,1,0.5
7049,1,0.45
5836,0,0.24
407,1,0.4
11083,1,0.49
3467,1,0.46
6130,0,0.27
373,1,0.32
510,1,0.39
7732,1,0.26
3973,1,0.51
1285,0,0.27
11045,0,0.33
9732,1,0.58
1435,0,0.35
10685,1,0.46
3148,0,0.3
2432,1,0.45
4579,1,0.39
5659,1,0.11
452,1,0.39
8996,1,0.2
8921,1,0.42
6258,1,0.48
1185,1,0.26
7462,1,0.25
6779,1,0.22
4636,1,0.0
9022,1,0.31
8905,1,0.67
11070,1,0.21
11219,1,0.3
9676,1,0.43
980,1,0.53
7305,1,0.45
6395,1,0.14
7017,1,0.0
979,1,0.2
9717,0,0.12
11228,1,0.38
2137,1,0.41
3396,1,0.34
11989,0,1.0
9411,1,0.53
8709,1,0.28
2312,1,0.51
7530,1,0.75
5892,0,0.14
3522,0,0.22
7230,1,0.34
328,0,0.2
11161,1,0.47
3499,1,0.0
8329,1,0.29
6951,0,0.11
445,1,0.3
1854,0,0.17
4049,0,0.16
7447,1,0.42
8950,1,0.28
4759,1,0.45
8315,1,0.35
9848,0,0.33
4110,0,0.22
5337,1,0.47
2665,1,0.48
9190,0,0.12
6075,1,0.17
1555,0,0.29
5483,1,0.65
8951,0,1.0
4396,1,0.22
1876,1,0.08
1477,1,0.34
189,1,0.0
8820,0,1.0
39,1,0.51
8938,1,0.52
11608,1,0.25
6107,0,0.25
4379,0,0.14
9900,1,0.36
3590,1,0.24
695,1,0.28
9250,0,0.3
8132,0,0.15
6493,1,0.0
7734,1,0.27
9995,1,0.24
11587,0,0.28
6709,0,0.05
4972,1,0.53
9726,1,0.32
8525,1,0.39
7617,1,0.22
4395,1,0.25
470,1,0.34
11871,1,0.4
11459,0,0.06
4842,0,1.0
584,1,0.25
6309,0,0.44
2111,0,0.18
1135,1,0.29
9359,1,0.4
9978,1,0.22
1806,0,0.11
4199,0,0.19
6147,1,0.11
2166,1,0.38
1045,1,0.44
6688,1,0.4
764,0,0.28
7753,1,0.66
7706,1,0.45
10505,1,0.0
2982,1,0.52
1950,1,0.36
10618,1,0.13
3294,1,0.28
7870,0,0.12
1754,1,0.42
6686,1,0.14
6760,1,0.55
7059,0,0.14
6528,1,0.22
4339,0,0.21
9921,1,0.4
6966,1,0.34
10939,1,0.37
5141,1,0.32
7315,1,0.33
2369,1,0.32
6265,0,0.13
2330,0,0.16
9875,0,0.36
11707,1,0.0
9097,0,0.17
5310,1,0.54
741,1,0.46
3901,0,0.1
994,1,0.26
6644,0,0.19
1378,1,0.42
7944,1,0.34
2076,1,0.32
1495,0,0.2
7961,1,0.37
1221,1,0.68
5054,1,0.3
4148,1,0.24
5154,1,0.36
3911,1,0.37
586,0,0.51
878,0,0.46
114,0,0.63
944,0,0.06
6190,1,0.53
1504,0,0.37
7107,1,0.46
8119,0,0.18
11902,1,0.35
6280,1,0.19
8992,0,0.43
6769,1,0.33
832,0,0.01
1094,1,0.33
5707,1,0.34
7575,0,0.21
9983,0,0.15
8834,1,0.4
1202,1,0.34
9349,1,0.59
8816,1,0.24
7667,1,0.59
9521,1,0.26
10883,1,0.64
9256,1,0.37
752,1,0.71
11600,1,0.21
601,0,0.47
11534,0,0.32
7022,1,0.3
2975,1,0.49
8677,1,0.0
7081,1,0.27
11418,0,0.3
10055,1,0.48
9813,0,0.04
11599,0,0.12
5283,0,0.32
1083,1,0.33
814,1,0.47
2989,0,0.35
2890,1,0.32
10433,0,0.18
2512,1,0.22
1927,1,0.34
4415,1,0.37
609,1,0.44
3408,1,0.58
3938,1,0.44
8332,1,0.26
9289,1,0.69
11423,1,0.63
6600,1,0.35
1692,1,0.43
10313,1,0.36
1597,1,0.48
3897,1,0.21
10192,1,0.48
9340,0,0.34
1386,1,0.26
7335,1,0.38
10132,1,0.51
6932,1,0.33
96,1,0.48
4950,1,0.45
5853,0,0.2
6532,1,0.43
3050,1,0.27
11691,0,0.33
2873,1,0.48
11723,0,0.35
6761,1,0.26
2121,1,0.36
7112,1,0.21
6291,1,0.58
7674,0,0.15
4445,1,0.0
2341,1,0.4
4633,1,0.35
23,1,0.32
11833,0,0.34
10679,0,0.0
1118,1,0.29
10103,1,0.38
3803,1,0.0
10201,1,0.13
5777,1,0.23
5934,1,0.5
10124,1,0.38
5719,1,0.0
1725,1,0.34
3968,1,0.29
2688,1,0.43
1904,1,0.54
4809,1,0.25
3611,1,0.53
10633,1,0.28
3136,1,0.39
5611,1,0.26
7096,1,0.48
10492,1,0.45
4361,1,0.45
269,1,0.27
8643,1,0.22
9131,1,0.39
3777,0,0.07
8430,1,0.24
5404,1,0.61
7930,1,0.4
6141,1,0.46
1818,1,0.17
2763,1,0.47
6991,0,0.34
10662,0,0.34
12023,1,0.25
5924,1,0.33
1650,1,0.48
1851,0,0.25
7,1,0.38
6526,1,0.17
2172,1,0.32
6848,1,0.5
5386,0,0.52
6985,1,0.29
3972,0,0.05
12002,1,0.25
7436,1,0.0
4893,1,0.25
4869,0,0.24
9100,1,0.26
6440,1,0.26
6042,1,0.42
9475,1,0.0
529,1,0.5
7328,1,0.4
11883,0,0.25
8627,1,0.23
9999,1,0.3
1023,1,0.28
11553,0,0.16
1934,1,0.41
8567,1,0.3
237,1,0.36
10501,1,0.0
8568,1,0.44
5137,1,0.45
10012,1,0.29
3410,0,0.07
6782,1,0.54
6825,1,0.11
9815,1,0.33
7467,1,0.85
6841,1,0.45
5601,1,0.63
4886,1,0.33
11482,1,0.56
8090,1,0.39
551,1,0.27
4717,0,1.0
1998,1,0.39
4262,1,0.69
9847,1,0.25
240,1,0.37
10116,0,0.33
4087,1,0.0
11277,1,0.32
7313,1,0.0
2482,1,0.52
3303,1,0.41
3015,1,0.41
8411,1,0.49
5274,1,0.1
6080,1,0.25
11253,0,0.16
9317,1,0.37
9716,0,0.51
10796,1,0.32
4322,1,0.14
8185,1,0.42
3450,0,0.25
7232,1,0.45
10071,0,0.11
5259,1,0.51
3026,1,0.0
3805,1,0.45
11589,1,0.51
9178,1,0.36
8375,1,0.52
8145,1,0.39
11840,1,0.49
11380,0,0.15
11711,1,0.13
11860,0,0.34
1655,1,0.04
6983,0,0.22
1590,0,0.04
5558,1,0.45
11609,0,0.19
7622,1,0.31
4375,1,0.47
1517,0,0.26
421,0,0.17
9455,1,0.2
8799,1,0.38
3836,0,0.26
1674,1,0.41
