id,subset,llm_correct,assessor_correct
118,math_num_theory_hard,0,0.13
79,math_num_theory_hard,0,0.02
60,math_num_theory_hard,0,0.0
151,math_num_theory_hard,0,0.14
4,math_num_theory_hard,0,0.17
138,math_num_theory_hard,0,0.23
77,math_num_theory_hard,0,0.11
55,math_num_theory_hard,0,0.16
106,math_num_theory_hard,0,0.14
76,math_num_theory_hard,0,0.04
94,math_num_theory_hard,0,0.19
32,math_num_theory_hard,0,0.0
80,math_num_theory_hard,0,0.02
109,math_num_theory_hard,0,0.06
2,math_num_theory_hard,0,0.09
81,math_num_theory_hard,0,0.23
105,math_num_theory_hard,0,0.05
29,math_num_theory_hard,0,0.1
34,math_num_theory_hard,0,0.05
5,math_num_theory_hard,0,0.06
104,math_num_theory_hard,0,0.01
101,math_num_theory_hard,0,0.0
148,math_num_theory_hard,0,0.04
61,math_num_theory_hard,0,0.09
43,math_num_theory_hard,0,0.05
40,math_num_theory_hard,0,0.0
25,math_num_theory_hard,0,0.08
87,math_num_theory_hard,0,0.09
117,math_num_theory_hard,0,0.02
66,math_num_theory_hard,0,0.07
129,math_num_theory_hard,0,0.03
27,math_num_theory_hard,0,0.04
91,math_num_theory_hard,0,0.0
59,math_num_theory_hard,0,0.61
54,math_num_theory_hard,0,0.07
124,math_num_theory_hard,0,0.04
144,math_num_theory_hard,0,0.07
137,math_num_theory_hard,0,0.13
75,math_num_theory_hard,0,0.03
99,math_num_theory_hard,0,0.09
19,math_num_theory_hard,0,0.16
133,math_num_theory_hard,0,0.03
136,math_num_theory_hard,0,0.08
149,math_num_theory_hard,0,0.03
108,math_num_theory_hard,0,0.1
126,math_num_theory_hard,0,0.01
23,math_num_theory_hard,0,0.2
116,math_num_theory_hard,0,0.09
39,math_num_theory_hard,0,0.17
14,math_num_theory_hard,0,0.13
22,math_num_theory_hard,0,0.11
46,math_num_theory_hard,0,0.12
50,math_num_theory_hard,0,0.06
33,math_num_theory_hard,0,0.02
90,math_num_theory_hard,0,0.0
115,math_num_theory_hard,0,0.04
62,math_num_theory_hard,0,0.02
72,math_num_theory_hard,0,0.12
122,math_num_theory_hard,0,0.01
48,math_num_theory_hard,0,0.01
70,math_num_theory_hard,0,0.06
134,math_num_theory_hard,0,0.08
21,math_num_theory_hard,0,0.05
130,math_num_theory_hard,0,0.12
64,math_num_theory_hard,0,0.07
86,math_num_theory_hard,0,0.03
190,math_prealgebra_hard,0,0.71
180,math_prealgebra_hard,0,0.0
62,math_prealgebra_hard,0,0.0
133,math_prealgebra_hard,0,0.26
168,math_prealgebra_hard,0,0.06
123,math_prealgebra_hard,0,0.01
138,math_prealgebra_hard,0,0.03
71,math_prealgebra_hard,0,0.01
82,math_prealgebra_hard,0,0.03
24,math_prealgebra_hard,0,0.01
21,math_prealgebra_hard,0,0.23
176,math_prealgebra_hard,0,0.22
109,math_prealgebra_hard,0,0.3
165,math_prealgebra_hard,0,0.0
41,math_prealgebra_hard,0,0.08
7,math_prealgebra_hard,0,0.24
142,math_prealgebra_hard,0,0.68
46,math_prealgebra_hard,0,0.65
150,math_prealgebra_hard,0,0.04
186,math_prealgebra_hard,0,0.21
75,math_prealgebra_hard,0,0.04
85,math_prealgebra_hard,0,0.57
61,math_prealgebra_hard,0,0.34
166,math_prealgebra_hard,0,0.09
14,math_prealgebra_hard,0,1.0
53,math_prealgebra_hard,0,0.06
70,math_prealgebra_hard,0,0.05
157,math_prealgebra_hard,0,0.47
72,math_prealgebra_hard,0,0.01
103,math_prealgebra_hard,0,0.0
101,math_prealgebra_hard,0,0.03
50,math_prealgebra_hard,0,0.11
6,math_prealgebra_hard,0,0.47
23,math_prealgebra_hard,0,0.09
48,math_prealgebra_hard,0,0.12
92,math_prealgebra_hard,0,0.06
153,math_prealgebra_hard,0,0.51
188,math_prealgebra_hard,0,0.22
5,math_prealgebra_hard,0,0.25
171,math_prealgebra_hard,0,0.21
120,math_prealgebra_hard,0,0.02
39,math_prealgebra_hard,0,0.05
15,math_prealgebra_hard,0,0.15
97,math_prealgebra_hard,0,0.28
134,math_prealgebra_hard,0,0.03
191,math_prealgebra_hard,0,0.06
183,math_prealgebra_hard,0,0.23
130,math_prealgebra_hard,0,0.06
124,math_prealgebra_hard,0,1.0
91,math_prealgebra_hard,0,0.63
111,math_prealgebra_hard,0,0.22
192,math_prealgebra_hard,0,0.06
60,math_prealgebra_hard,0,0.17
136,math_prealgebra_hard,0,0.13
167,math_prealgebra_hard,0,0.03
122,math_prealgebra_hard,0,0.12
83,math_prealgebra_hard,0,0.07
68,math_prealgebra_hard,0,0.22
4,math_prealgebra_hard,0,0.33
156,math_prealgebra_hard,0,0.01
80,math_prealgebra_hard,0,0.0
135,math_prealgebra_hard,0,0.08
32,math_prealgebra_hard,0,0.25
16,math_prealgebra_hard,0,0.0
36,math_prealgebra_hard,0,0.44
155,math_prealgebra_hard,0,0.07
20,math_prealgebra_hard,0,1.0
30,math_prealgebra_hard,0,0.05
49,math_prealgebra_hard,0,0.03
141,math_prealgebra_hard,0,0.05
74,math_prealgebra_hard,0,0.07
181,math_prealgebra_hard,0,0.24
147,math_prealgebra_hard,0,0.02
100,math_prealgebra_hard,0,0.07
175,math_prealgebra_hard,0,0.04
12,math_prealgebra_hard,0,0.03
129,math_prealgebra_hard,0,0.02
107,math_prealgebra_hard,0,0.02
144,math_prealgebra_hard,0,0.3
94,math_prealgebra_hard,0,0.03
102,math_prealgebra_hard,0,0.02
174,math_prealgebra_hard,0,0.1
2,math_prealgebra_hard,0,0.07
27,math_prealgebra_hard,0,0.01
54,math_prealgebra_hard,0,0.17
173,math_prealgebra_hard,0,0.02
93,math_prealgebra_hard,0,1.0
81,math_prealgebra_hard,0,0.09
52,math_prealgebra_hard,0,0.04
17,math_prealgebra_hard,0,0.01
73,math_prealgebra_hard,0,0.13
47,math_prealgebra_hard,0,1.0
184,math_prealgebra_hard,0,1.0
178,math_prealgebra_hard,0,0.1
140,math_prealgebra_hard,0,0.37
19,math_prealgebra_hard,0,0.45
154,math_prealgebra_hard,0,0.03
131,math_prealgebra_hard,0,0.01
158,math_prealgebra_hard,0,0.03
161,math_prealgebra_hard,0,0.75
118,math_prealgebra_hard,0,0.06
45,math_prealgebra_hard,0,0.24
119,math_prealgebra_hard,0,0.29
189,math_prealgebra_hard,0,0.01
67,math_prealgebra_hard,0,0.07
3,math_prealgebra_hard,0,0.02
185,math_prealgebra_hard,0,0.06
55,math_prealgebra_hard,0,0.03
65,math_prealgebra_hard,0,0.03
169,math_prealgebra_hard,0,0.04
121,math_prealgebra_hard,0,0.4
177,math_prealgebra_hard,0,0.01
182,math_prealgebra_hard,0,0.15
34,math_prealgebra_hard,0,0.05
148,math_prealgebra_hard,0,0.06
172,math_prealgebra_hard,0,0.21
105,math_prealgebra_hard,0,0.01
104,math_prealgebra_hard,0,0.0
8,math_prealgebra_hard,0,0.68
77,math_prealgebra_hard,0,0.2
108,math_prealgebra_hard,0,0.26
149,math_prealgebra_hard,0,0.11
76,math_prealgebra_hard,0,0.2
126,math_prealgebra_hard,0,0.01
51,math_prealgebra_hard,0,0.07
69,math_prealgebra_hard,0,0.11
179,math_prealgebra_hard,0,0.07
29,math_prealgebra_hard,0,0.39
116,math_prealgebra_hard,0,0.06
137,math_prealgebra_hard,0,0.0
143,math_prealgebra_hard,0,0.02
128,math_prealgebra_hard,0,0.02
112,math_prealgebra_hard,0,0.01
187,math_prealgebra_hard,0,0.04
37,math_prealgebra_hard,0,0.05
59,math_prealgebra_hard,0,0.53
11,math_prealgebra_hard,0,0.03
1,math_prealgebra_hard,0,0.01
84,math_prealgebra_hard,0,0.21
113,math_prealgebra_hard,0,0.31
88,math_prealgebra_hard,0,0.0
90,math_prealgebra_hard,0,0.04
152,math_prealgebra_hard,0,0.16
163,math_prealgebra_hard,0,0.5
86,math_prealgebra_hard,0,0.36
115,math_prealgebra_hard,0,0.02
106,math_prealgebra_hard,0,0.21
64,math_prealgebra_hard,0,0.1
35,math_prealgebra_hard,0,0.41
31,math_prealgebra_hard,0,0.29
9,math_prealgebra_hard,0,0.01
22,math_prealgebra_hard,0,0.14
25,math_prealgebra_hard,0,0.0
87,math_prealgebra_hard,0,0.28
64,math_precalculus_hard,0,0.1
41,math_precalculus_hard,0,0.06
70,math_precalculus_hard,0,0.25
74,math_precalculus_hard,0,0.1
36,math_precalculus_hard,0,0.05
112,math_precalculus_hard,0,0.04
129,math_precalculus_hard,0,0.0
107,math_precalculus_hard,0,1.0
21,math_precalculus_hard,0,0.03
16,math_precalculus_hard,0,0.01
46,math_precalculus_hard,0,0.07
123,math_precalculus_hard,0,0.06
88,math_precalculus_hard,0,0.0
122,math_precalculus_hard,0,0.2
126,math_precalculus_hard,0,0.03
52,math_precalculus_hard,0,0.04
82,math_precalculus_hard,0,0.59
89,math_precalculus_hard,0,0.06
92,math_precalculus_hard,0,0.05
9,math_precalculus_hard,0,0.02
19,math_precalculus_hard,0,0.1
7,math_precalculus_hard,0,0.18
117,math_precalculus_hard,0,0.0
127,math_precalculus_hard,0,0.03
50,math_precalculus_hard,0,0.06
20,math_precalculus_hard,0,0.05
24,math_precalculus_hard,0,0.0
108,math_precalculus_hard,0,0.05
102,math_precalculus_hard,0,0.04
73,math_precalculus_hard,0,0.12
12,math_precalculus_hard,0,0.0
84,math_precalculus_hard,0,0.03
49,math_precalculus_hard,0,0.0
86,math_precalculus_hard,0,0.27
59,math_precalculus_hard,0,0.01
72,math_precalculus_hard,0,0.06
30,math_precalculus_hard,0,0.05
97,math_precalculus_hard,0,0.12
99,math_precalculus_hard,0,0.07
118,math_precalculus_hard,0,0.03
77,math_precalculus_hard,0,0.05
60,math_precalculus_hard,0,0.08
131,math_precalculus_hard,0,0.1
4,math_precalculus_hard,0,0.03
3,math_precalculus_hard,0,0.0
43,math_precalculus_hard,0,0.0
37,math_precalculus_hard,0,0.03
106,math_precalculus_hard,0,0.12
65,math_precalculus_hard,0,0.0
94,math_precalculus_hard,0,0.06
32,math_precalculus_hard,0,0.05
80,math_precalculus_hard,0,0.0
105,math_precalculus_hard,0,0.07
2,math_precalculus_hard,0,0.0
79,math_precalculus_hard,0,0.0
67,math_precalculus_hard,0,0.03
34,math_precalculus_hard,0,0.01
23,math_precalculus_hard,0,0.01
104,math_precalculus_hard,0,0.13
63,math_precalculus_hard,0,0.03
13,math_precalculus_hard,0,0.0
40,math_precalculus_hard,0,0.01
53,math_precalculus_hard,0,0.0
95,math_precalculus_hard,0,0.02
66,math_precalculus_hard,0,0.04
113,math_precalculus_hard,0,0.04
121,math_precalculus_hard,0,0.0
55,math_precalculus_hard,0,0.09
54,math_precalculus_hard,0,0.0
27,math_precalculus_hard,0,0.15
18,math_precalculus_hard,0,0.0
78,math_precalculus_hard,0,0.0
29,math_precalculus_hard,0,0.18
76,math_precalculus_hard,0,0.04
11,math_precalculus_hard,0,0.03
44,math_precalculus_hard,0,0.11
103,math_precalculus_hard,0,0.12
10,math_precalculus_hard,0,0.0
15,math_precalculus_hard,0,0.05
51,math_precalculus_hard,0,0.02
47,math_precalculus_hard,0,0.0
68,math_precalculus_hard,0,0.13
116,math_precalculus_hard,0,0.04
22,math_precalculus_hard,0,0.06
119,math_precalculus_hard,0,0.08
14,math_precalculus_hard,0,0.06
128,math_precalculus_hard,0,1.0
8,math_precalculus_hard,0,0.14
61,math_precalculus_hard,0,0.02
83,math_precalculus_hard,0,0.09
6,math_precalculus_hard,0,0.2
133,math_precalculus_hard,0,0.01
48,math_precalculus_hard,0,0.09
85,math_precalculus_hard,0,0.03
1,math_precalculus_hard,0,0.02
5,math_precalculus_hard,0,0.1
100,math_precalculus_hard,0,0.03
39,math_precalculus_hard,0,0.06
130,math_precalculus_hard,0,0.03
134,math_precalculus_hard,0,0.03
17,math_precalculus_hard,0,0.0
124,math_precalculus_hard,0,0.05
62,math_precalculus_hard,0,0.09
125,math_precalculus_hard,0,0.08
81,math_precalculus_hard,0,0.04
120,math_precalculus_hard,0,0.06
75,math_precalculus_hard,0,0.03
93,math_precalculus_hard,0,0.0
