id,subset,llm_correct,assessor_correct
118,math_num_theory_hard,0,0.12
79,math_num_theory_hard,0,0.02
60,math_num_theory_hard,0,0.0
151,math_num_theory_hard,0,0.03
4,math_num_theory_hard,0,0.06
138,math_num_theory_hard,0,0.14
77,math_num_theory_hard,0,0.11
55,math_num_theory_hard,0,0.08
106,math_num_theory_hard,0,0.03
76,math_num_theory_hard,0,0.0
94,math_num_theory_hard,0,0.08
32,math_num_theory_hard,0,0.0
80,math_num_theory_hard,0,0.02
109,math_num_theory_hard,0,0.12
2,math_num_theory_hard,1,0.07
81,math_num_theory_hard,0,0.1
105,math_num_theory_hard,0,0.1
29,math_num_theory_hard,0,0.04
34,math_num_theory_hard,0,0.0
5,math_num_theory_hard,0,0.05
104,math_num_theory_hard,0,0.0
101,math_num_theory_hard,0,0.01
148,math_num_theory_hard,0,0.04
61,math_num_theory_hard,0,0.08
43,math_num_theory_hard,0,0.06
40,math_num_theory_hard,0,0.04
25,math_num_theory_hard,0,0.01
87,math_num_theory_hard,0,0.05
117,math_num_theory_hard,0,0.0
66,math_num_theory_hard,0,0.1
129,math_num_theory_hard,0,0.08
27,math_num_theory_hard,0,0.03
91,math_num_theory_hard,0,0.0
59,math_num_theory_hard,0,0.24
54,math_num_theory_hard,0,0.03
124,math_num_theory_hard,0,0.0
144,math_num_theory_hard,0,0.03
137,math_num_theory_hard,0,0.04
75,math_num_theory_hard,0,0.01
99,math_num_theory_hard,0,0.0
19,math_num_theory_hard,0,0.18
133,math_num_theory_hard,0,0.01
136,math_num_theory_hard,0,0.03
149,math_num_theory_hard,0,0.02
108,math_num_theory_hard,0,0.03
126,math_num_theory_hard,0,0.02
23,math_num_theory_hard,0,0.06
116,math_num_theory_hard,0,0.08
39,math_num_theory_hard,0,0.04
14,math_num_theory_hard,0,0.03
22,math_num_theory_hard,0,0.01
46,math_num_theory_hard,0,0.02
50,math_num_theory_hard,1,0.02
33,math_num_theory_hard,0,0.0
90,math_num_theory_hard,0,0.0
115,math_num_theory_hard,0,0.0
62,math_num_theory_hard,0,0.05
72,math_num_theory_hard,0,0.06
122,math_num_theory_hard,0,0.02
48,math_num_theory_hard,0,0.01
70,math_num_theory_hard,0,0.09
134,math_num_theory_hard,0,0.01
21,math_num_theory_hard,0,0.03
130,math_num_theory_hard,0,0.1
64,math_num_theory_hard,0,0.05
86,math_num_theory_hard,1,0.18
190,math_prealgebra_hard,0,0.26
180,math_prealgebra_hard,0,0.03
62,math_prealgebra_hard,0,0.0
133,math_prealgebra_hard,0,0.16
168,math_prealgebra_hard,0,0.03
123,math_prealgebra_hard,0,0.04
138,math_prealgebra_hard,0,0.0
71,math_prealgebra_hard,0,0.04
82,math_prealgebra_hard,0,0.04
24,math_prealgebra_hard,0,0.03
21,math_prealgebra_hard,0,0.16
176,math_prealgebra_hard,0,0.02
109,math_prealgebra_hard,0,0.13
165,math_prealgebra_hard,0,0.01
41,math_prealgebra_hard,0,0.04
7,math_prealgebra_hard,0,0.09
142,math_prealgebra_hard,0,0.24
46,math_prealgebra_hard,0,0.15
150,math_prealgebra_hard,0,0.03
186,math_prealgebra_hard,0,0.07
75,math_prealgebra_hard,0,0.06
85,math_prealgebra_hard,0,0.07
61,math_prealgebra_hard,0,0.1
166,math_prealgebra_hard,0,0.22
14,math_prealgebra_hard,0,1.0
53,math_prealgebra_hard,0,0.01
70,math_prealgebra_hard,0,0.04
157,math_prealgebra_hard,0,0.36
72,math_prealgebra_hard,0,0.02
103,math_prealgebra_hard,0,0.0
101,math_prealgebra_hard,0,0.01
50,math_prealgebra_hard,0,0.01
6,math_prealgebra_hard,0,0.15
23,math_prealgebra_hard,0,0.01
48,math_prealgebra_hard,0,0.03
92,math_prealgebra_hard,0,0.04
153,math_prealgebra_hard,0,0.27
188,math_prealgebra_hard,0,0.05
5,math_prealgebra_hard,0,0.11
171,math_prealgebra_hard,1,0.04
120,math_prealgebra_hard,0,0.03
39,math_prealgebra_hard,1,0.09
15,math_prealgebra_hard,0,0.11
97,math_prealgebra_hard,0,0.11
134,math_prealgebra_hard,0,0.01
191,math_prealgebra_hard,0,0.01
183,math_prealgebra_hard,0,0.12
130,math_prealgebra_hard,0,0.0
124,math_prealgebra_hard,0,1.0
91,math_prealgebra_hard,0,0.3
111,math_prealgebra_hard,1,0.13
192,math_prealgebra_hard,0,0.0
60,math_prealgebra_hard,0,0.13
136,math_prealgebra_hard,0,0.08
167,math_prealgebra_hard,0,0.04
122,math_prealgebra_hard,0,0.08
83,math_prealgebra_hard,0,0.0
68,math_prealgebra_hard,0,0.02
4,math_prealgebra_hard,0,0.16
156,math_prealgebra_hard,0,0.02
80,math_prealgebra_hard,0,0.02
135,math_prealgebra_hard,0,0.05
32,math_prealgebra_hard,0,0.09
16,math_prealgebra_hard,0,0.03
36,math_prealgebra_hard,0,0.15
155,math_prealgebra_hard,0,0.04
20,math_prealgebra_hard,0,1.0
30,math_prealgebra_hard,0,0.02
49,math_prealgebra_hard,0,0.01
141,math_prealgebra_hard,0,0.02
74,math_prealgebra_hard,0,0.0
181,math_prealgebra_hard,0,0.22
147,math_prealgebra_hard,0,0.01
100,math_prealgebra_hard,0,0.0
175,math_prealgebra_hard,0,0.0
12,math_prealgebra_hard,0,0.04
129,math_prealgebra_hard,1,0.06
107,math_prealgebra_hard,0,0.03
144,math_prealgebra_hard,0,0.15
94,math_prealgebra_hard,0,0.05
102,math_prealgebra_hard,0,0.13
174,math_prealgebra_hard,1,0.16
2,math_prealgebra_hard,0,0.05
27,math_prealgebra_hard,0,0.02
54,math_prealgebra_hard,0,0.04
173,math_prealgebra_hard,0,0.03
93,math_prealgebra_hard,0,1.0
81,math_prealgebra_hard,0,0.07
52,math_prealgebra_hard,0,0.06
17,math_prealgebra_hard,0,0.05
73,math_prealgebra_hard,0,0.07
47,math_prealgebra_hard,0,1.0
184,math_prealgebra_hard,0,1.0
178,math_prealgebra_hard,0,0.1
140,math_prealgebra_hard,0,0.22
19,math_prealgebra_hard,0,0.09
154,math_prealgebra_hard,0,0.05
131,math_prealgebra_hard,0,0.03
158,math_prealgebra_hard,0,0.01
161,math_prealgebra_hard,0,0.2
118,math_prealgebra_hard,0,0.02
45,math_prealgebra_hard,0,0.2
119,math_prealgebra_hard,0,0.13
189,math_prealgebra_hard,0,0.02
67,math_prealgebra_hard,0,0.0
3,math_prealgebra_hard,0,0.05
185,math_prealgebra_hard,1,0.14
55,math_prealgebra_hard,0,0.08
65,math_prealgebra_hard,0,0.0
169,math_prealgebra_hard,0,0.05
121,math_prealgebra_hard,0,0.18
177,math_prealgebra_hard,0,0.02
182,math_prealgebra_hard,0,0.1
34,math_prealgebra_hard,0,0.0
148,math_prealgebra_hard,0,0.07
172,math_prealgebra_hard,0,0.27
105,math_prealgebra_hard,0,0.03
104,math_prealgebra_hard,0,0.0
8,math_prealgebra_hard,0,0.23
77,math_prealgebra_hard,0,0.14
108,math_prealgebra_hard,1,0.28
149,math_prealgebra_hard,0,0.02
76,math_prealgebra_hard,0,0.11
126,math_prealgebra_hard,0,0.0
51,math_prealgebra_hard,0,0.0
69,math_prealgebra_hard,0,0.04
179,math_prealgebra_hard,0,0.04
29,math_prealgebra_hard,0,0.2
116,math_prealgebra_hard,0,0.07
137,math_prealgebra_hard,0,0.0
143,math_prealgebra_hard,0,0.01
128,math_prealgebra_hard,0,0.0
112,math_prealgebra_hard,0,0.0
187,math_prealgebra_hard,0,0.04
37,math_prealgebra_hard,0,0.01
59,math_prealgebra_hard,0,0.17
11,math_prealgebra_hard,0,0.01
1,math_prealgebra_hard,1,0.0
84,math_prealgebra_hard,0,0.18
113,math_prealgebra_hard,0,0.16
88,math_prealgebra_hard,0,0.0
90,math_prealgebra_hard,0,0.02
152,math_prealgebra_hard,0,0.18
163,math_prealgebra_hard,0,0.07
86,math_prealgebra_hard,0,0.09
115,math_prealgebra_hard,0,0.0
106,math_prealgebra_hard,0,0.14
64,math_prealgebra_hard,0,0.03
35,math_prealgebra_hard,0,0.11
31,math_prealgebra_hard,0,0.1
9,math_prealgebra_hard,0,0.0
22,math_prealgebra_hard,0,0.0
25,math_prealgebra_hard,0,0.0
87,math_prealgebra_hard,0,0.12
64,math_precalculus_hard,0,0.09
41,math_precalculus_hard,0,0.07
70,math_precalculus_hard,0,0.02
74,math_precalculus_hard,0,0.04
36,math_precalculus_hard,0,0.02
112,math_precalculus_hard,0,0.05
129,math_precalculus_hard,0,0.0
107,math_precalculus_hard,0,1.0
21,math_precalculus_hard,0,0.02
16,math_precalculus_hard,0,0.03
46,math_precalculus_hard,0,0.01
123,math_precalculus_hard,0,0.0
88,math_precalculus_hard,0,0.02
122,math_precalculus_hard,0,0.03
126,math_precalculus_hard,0,0.01
52,math_precalculus_hard,0,0.01
82,math_precalculus_hard,0,0.07
89,math_precalculus_hard,0,0.05
92,math_precalculus_hard,0,0.02
9,math_precalculus_hard,0,0.02
19,math_precalculus_hard,0,0.1
7,math_precalculus_hard,0,0.07
117,math_precalculus_hard,0,0.0
127,math_precalculus_hard,0,0.01
50,math_precalculus_hard,0,0.03
20,math_precalculus_hard,0,0.14
24,math_precalculus_hard,0,0.03
108,math_precalculus_hard,0,0.0
102,math_precalculus_hard,0,0.05
73,math_precalculus_hard,0,0.12
12,math_precalculus_hard,0,0.0
84,math_precalculus_hard,0,0.02
49,math_precalculus_hard,0,0.0
86,math_precalculus_hard,0,0.12
59,math_precalculus_hard,0,0.03
72,math_precalculus_hard,0,0.04
30,math_precalculus_hard,0,0.0
97,math_precalculus_hard,0,0.1
99,math_precalculus_hard,0,0.05
118,math_precalculus_hard,0,0.04
77,math_precalculus_hard,0,0.08
60,math_precalculus_hard,0,0.01
131,math_precalculus_hard,0,0.13
4,math_precalculus_hard,0,0.05
3,math_precalculus_hard,0,0.0
43,math_precalculus_hard,0,0.02
37,math_precalculus_hard,0,0.02
106,math_precalculus_hard,0,0.06
65,math_precalculus_hard,0,0.0
94,math_precalculus_hard,0,0.03
32,math_precalculus_hard,0,0.01
80,math_precalculus_hard,0,0.0
105,math_precalculus_hard,0,0.04
2,math_precalculus_hard,0,0.0
79,math_precalculus_hard,0,0.01
67,math_precalculus_hard,0,0.03
34,math_precalculus_hard,0,0.02
23,math_precalculus_hard,0,0.0
104,math_precalculus_hard,0,0.1
63,math_precalculus_hard,0,0.04
13,math_precalculus_hard,0,0.05
40,math_precalculus_hard,0,0.06
53,math_precalculus_hard,0,0.01
95,math_precalculus_hard,0,0.04
66,math_precalculus_hard,0,0.04
113,math_precalculus_hard,0,0.02
121,math_precalculus_hard,0,0.0
55,math_precalculus_hard,0,0.01
54,math_precalculus_hard,0,0.01
27,math_precalculus_hard,0,0.08
18,math_precalculus_hard,0,0.0
78,math_precalculus_hard,0,0.01
29,math_precalculus_hard,0,0.08
76,math_precalculus_hard,0,0.04
11,math_precalculus_hard,0,0.01
44,math_precalculus_hard,0,0.05
103,math_precalculus_hard,0,0.13
10,math_precalculus_hard,0,0.0
15,math_precalculus_hard,0,0.07
51,math_precalculus_hard,0,0.02
47,math_precalculus_hard,0,0.02
68,math_precalculus_hard,0,0.07
116,math_precalculus_hard,0,0.01
22,math_precalculus_hard,0,0.06
119,math_precalculus_hard,0,0.05
14,math_precalculus_hard,0,0.05
128,math_precalculus_hard,0,1.0
8,math_precalculus_hard,0,0.06
61,math_precalculus_hard,0,0.02
83,math_precalculus_hard,0,0.13
6,math_precalculus_hard,0,0.15
133,math_precalculus_hard,0,0.0
48,math_precalculus_hard,0,0.08
85,math_precalculus_hard,0,0.03
1,math_precalculus_hard,0,0.02
5,math_precalculus_hard,0,0.02
100,math_precalculus_hard,0,0.0
39,math_precalculus_hard,0,0.09
130,math_precalculus_hard,0,0.05
134,math_precalculus_hard,0,0.0
17,math_precalculus_hard,0,0.01
124,math_precalculus_hard,0,0.05
62,math_precalculus_hard,0,0.02
125,math_precalculus_hard,0,0.03
81,math_precalculus_hard,0,0.04
120,math_precalculus_hard,0,0.04
75,math_precalculus_hard,0,0.06
93,math_precalculus_hard,0,0.0
