id,llm_correct,assessor_correct
11828,0,0.28
5343,1,0.23
5097,0,0.28
8307,1,0.35
6112,0,0.06
340,0,0.23
10684,1,0.03
5821,0,0.32
440,0,0.2
2481,0,0.09
7320,0,0.04
8979,1,0.43
9540,0,0.11
5015,1,0.45
7062,0,0.14
6695,0,0.21
729,1,0.35
3475,0,0.13
2497,0,0.16
7052,0,0.19
5205,0,0.01
2865,0,0.12
2742,0,0.13
4966,0,0.15
4253,1,0.45
9783,0,0.32
489,1,0.59
3689,0,0.07
8758,0,0.03
6788,0,0.17
10367,1,0.35
7293,1,0.43
7069,0,0.16
1441,0,0.55
9127,0,0.11
6157,0,0.05
6266,0,0.44
7425,0,0.12
10975,0,0.04
8653,1,0.49
9246,1,0.55
8173,0,0.27
9223,0,0.33
6459,0,0.24
555,0,0.03
8245,0,0.12
2592,0,0.02
6887,0,0.06
10087,0,0.25
6941,0,0.07
4642,0,0.48
1932,0,0.29
3095,0,0.13
8208,0,0.13
11424,0,0.0
4325,0,1.0
8047,1,0.3
8361,0,0.54
9313,0,0.4
7769,1,0.38
9129,0,0.16
10457,0,0.04
3807,1,0.44
9394,0,0.2
11122,0,0.3
1147,0,0.25
5802,1,0.43
8179,0,0.12
4866,0,0.24
1713,0,0.56
257,1,0.29
11230,0,0.09
10536,0,0.12
3340,0,0.3
6378,0,1.0
4646,0,0.05
6560,1,0.39
4157,0,0.27
1895,0,0.17
7068,0,0.13
2849,1,0.3
10769,0,0.03
6043,0,0.17
1311,0,0.46
8267,0,0.21
9395,0,0.37
7750,0,0.31
1106,0,0.33
11128,1,0.37
11209,0,0.01
6443,0,0.53
6942,0,0.03
8008,0,0.07
134,0,0.21
574,0,0.33
6389,0,0.15
8190,0,0.26
10406,0,0.21
4501,1,0.38
7339,0,0.17
2480,0,0.15
4904,0,0.04
7956,0,0.1
315,0,1.0
6536,0,0.24
10242,0,0.13
1326,1,0.44
7445,0,0.03
9318,0,0.23
10289,1,0.34
3767,1,0.36
40,0,0.05
7381,0,0.15
5339,0,0.23
7246,1,0.39
2562,1,0.39
3831,1,0.0
5374,0,0.44
8160,1,0.55
6423,0,0.12
5060,0,0.06
9990,0,1.0
11743,1,0.37
393,0,0.46
659,1,0.21
167,0,0.09
6456,0,0.44
3025,0,0.15
5272,0,0.08
1104,0,0.14
10937,0,0.07
2555,1,0.25
4486,1,0.38
10128,0,0.22
3059,0,0.18
7199,1,0.25
5535,0,0.06
77,1,0.55
8268,0,0.15
8858,0,0.24
1897,0,0.44
3435,0,0.1
2198,0,0.08
9375,0,0.22
7640,0,0.12
10733,1,0.48
10790,0,0.18
3638,0,0.22
11090,0,0.09
1691,0,0.66
4206,0,0.25
1777,1,0.53
3941,0,1.0
10102,1,0.32
1790,1,0.29
5130,0,0.09
3530,0,0.15
10196,0,0.18
742,1,0.0
8454,0,1.0
7034,0,0.08
6535,0,0.31
7111,0,0.09
3292,0,0.26
11781,0,1.0
11858,0,0.23
7878,0,0.19
9617,1,0.28
3977,0,0.03
9773,0,0.23
9269,0,0.04
3515,0,1.0
2968,0,0.29
6904,0,0.01
969,0,0.1
1482,0,0.07
2250,0,0.17
9505,0,1.0
9464,0,0.03
4746,0,0.6
8794,0,0.11
11472,0,0.09
10876,0,0.03
2243,0,0.24
9050,0,0.02
6649,0,0.07
6965,0,0.21
9316,0,0.37
3228,1,0.27
7004,0,0.19
2680,0,0.86
5098,0,0.17
1793,0,0.18
5847,1,0.33
10190,0,0.16
7630,0,0.25
10745,0,0.18
3988,0,0.32
8286,1,0.22
5459,0,0.24
2262,0,1.0
11851,0,0.44
2273,0,0.1
6736,0,0.18
6652,1,0.41
3344,0,0.46
8985,0,0.1
688,0,0.05
4454,0,1.0
9383,1,0.39
9706,1,0.45
4259,0,0.29
4444,1,0.47
4624,1,0.49
6082,0,0.79
9905,0,1.0
3615,0,0.15
514,0,0.31
6862,0,0.38
10908,0,0.12
613,0,0.08
4333,1,0.46
10852,0,0.26
8825,0,0.08
4723,1,0.41
727,0,0.28
10097,0,0.15
10310,0,0.18
11952,0,0.06
1657,0,1.0
8499,0,0.31
4137,0,0.02
4295,1,0.53
6221,0,0.19
11242,0,0.07
1513,0,0.58
2324,0,0.19
7053,0,0.37
6057,0,0.42
4977,0,0.34
5968,0,0.23
10259,0,0.04
3147,0,0.27
4123,0,0.14
10532,0,0.0
5132,0,0.05
6126,1,0.51
6097,0,0.23
11187,1,0.54
666,1,0.58
1452,0,0.43
137,0,0.28
11278,0,0.01
4521,0,1.0
2337,1,0.73
9928,1,0.66
6393,0,0.4
6958,0,0.07
3211,0,0.19
10292,1,0.28
11688,0,0.16
9059,0,0.46
3905,0,0.34
6534,1,0.22
3787,0,0.02
491,1,0.03
7498,1,0.61
7369,0,0.04
8713,1,0.36
1475,0,0.39
8338,1,0.26
6110,1,0.32
8215,1,0.37
11386,0,0.2
5977,0,0.28
4634,1,0.24
11479,0,0.29
2993,0,0.16
9443,1,0.38
10794,1,0.19
10066,1,0.37
2654,0,0.18
9151,0,0.49
9666,1,0.0
10822,1,0.38
6023,0,0.22
481,1,0.16
9274,0,0.09
6376,0,1.0
11682,0,0.16
4562,1,0.4
8897,0,0.31
771,1,0.29
7542,0,0.24
11993,0,0.2
11756,1,0.45
7792,1,0.42
7269,1,0.61
2970,0,0.15
663,1,0.5
145,0,0.3
915,0,0.54
5578,0,0.24
2419,0,0.44
3948,0,0.21
7642,1,0.3
8135,0,0.06
4984,0,0.25
1178,0,0.15
5319,0,0.26
9193,0,0.23
9271,0,0.12
2584,1,0.39
11310,0,1.0
2593,0,0.0
3262,0,0.18
11945,0,0.39
9068,0,0.38
8842,1,0.3
10816,0,0.01
238,0,0.26
8262,0,0.35
11965,0,0.28
1448,0,0.05
9287,0,0.15
6152,1,0.0
9600,0,0.29
3569,0,0.34
3174,0,0.32
1873,1,0.5
8562,0,0.03
10725,1,0.43
6706,0,0.4
11595,0,0.08
6566,1,0.36
4433,0,1.0
5537,1,0.47
11183,0,0.07
2022,1,0.0
3891,0,0.26
11546,0,1.0
6428,0,0.07
11481,0,0.17
95,0,0.05
2146,0,0.62
371,0,0.42
8211,0,0.07
6745,0,0.0
8727,0,0.01
11323,1,0.37
1397,1,0.44
4190,0,0.17
5382,0,0.04
6424,0,0.63
7049,0,0.07
5836,0,0.08
407,1,0.2
11083,0,0.07
3467,0,0.23
6130,0,0.19
373,0,0.14
510,0,0.23
7732,0,0.03
3973,0,0.08
1285,0,0.38
11045,0,0.08
9732,0,0.3
1435,1,0.53
10685,0,0.15
3148,0,0.35
2432,0,0.14
4579,0,0.2
5659,0,0.31
452,0,0.16
8996,0,0.24
8921,0,0.49
6258,0,0.02
1185,0,0.49
7462,0,0.15
6779,0,0.55
4636,0,1.0
9022,0,0.33
8905,1,0.59
11070,0,0.09
11219,0,0.37
9676,0,0.46
980,0,0.35
7305,0,0.13
6395,1,0.13
7017,0,1.0
979,0,0.08
9717,0,0.17
11228,0,0.36
2137,0,0.21
3396,0,0.29
11989,0,1.0
9411,1,0.41
8709,0,0.2
2312,0,0.13
7530,1,0.61
5892,0,0.31
3522,1,0.19
7230,0,0.02
328,1,0.49
11161,0,0.09
3499,1,0.0
8329,1,0.41
6951,0,0.09
445,0,0.2
1854,1,0.54
4049,0,0.44
7447,0,0.3
8950,0,0.07
4759,0,0.22
8315,0,0.04
9848,1,0.32
4110,0,0.15
5337,0,0.21
2665,0,0.32
9190,0,0.25
6075,0,0.26
1555,1,0.45
5483,1,0.37
8951,1,0.0
4396,0,0.04
1876,0,0.28
1477,0,0.47
189,0,1.0
8820,0,1.0
39,0,0.02
8938,0,0.12
11608,0,0.17
6107,0,0.03
4379,0,0.2
9900,1,0.53
3590,1,0.32
695,1,0.83
9250,1,0.38
8132,0,0.14
6493,0,1.0
7734,0,0.1
9995,1,0.46
11587,0,0.46
6709,0,0.11
4972,0,0.12
9726,1,0.17
8525,0,0.02
7617,0,0.47
4395,0,0.19
470,1,0.32
11871,0,0.03
11459,0,0.13
4842,0,1.0
584,1,0.5
6309,0,0.26
2111,0,0.22
1135,0,0.48
9359,0,0.25
9978,0,0.25
1806,0,0.56
4199,1,0.37
6147,0,0.38
2166,0,0.36
1045,0,0.07
6688,0,0.06
764,1,0.32
7753,0,0.05
7706,1,0.6
10505,1,0.0
2982,1,0.36
1950,1,0.34
10618,0,0.0
3294,0,0.4
7870,0,0.07
1754,0,0.02
6686,1,0.3
6760,1,0.27
7059,0,0.27
6528,0,0.22
4339,0,0.29
9921,0,0.43
6966,1,0.22
10939,1,0.34
5141,0,0.03
7315,1,0.32
2369,0,0.72
6265,1,0.43
2330,0,0.13
9875,1,0.33
11707,0,1.0
9097,0,0.04
5310,0,0.2
741,1,0.4
3901,0,0.32
994,0,0.35
6644,0,0.13
1378,1,0.3
7944,0,0.12
2076,0,0.12
1495,0,0.29
7961,0,0.1
1221,0,0.19
5054,1,0.19
4148,0,0.22
5154,0,0.18
3911,0,0.41
586,0,0.35
878,0,0.74
114,0,0.5
944,0,0.23
6190,0,0.26
1504,0,0.11
7107,0,0.1
8119,0,0.1
11902,0,0.14
6280,0,0.74
8992,0,0.52
6769,0,0.14
832,1,0.32
1094,0,0.15
5707,0,0.15
7575,0,0.09
9983,0,0.11
8834,0,0.06
1202,1,0.18
9349,1,0.38
8816,0,0.05
7667,0,0.18
9521,0,0.43
10883,1,0.69
9256,0,0.35
752,1,0.75
11600,1,0.34
601,1,0.44
11534,0,0.31
7022,0,0.17
2975,0,0.29
8677,0,0.0
7081,1,0.29
11418,1,0.49
10055,0,0.21
9813,1,0.49
11599,0,0.28
5283,0,0.14
1083,0,0.48
814,0,0.35
2989,0,0.24
2890,0,0.41
10433,0,0.14
2512,0,0.14
1927,0,0.23
4415,1,0.45
609,0,0.12
3408,0,0.35
3938,0,0.19
8332,1,0.47
9289,0,0.16
11423,0,0.28
6600,0,0.15
1692,1,0.28
10313,0,0.13
1597,1,0.4
3897,0,0.1
10192,0,0.05
9340,0,0.26
1386,1,0.46
7335,1,0.09
10132,0,0.13
6932,0,0.06
96,0,0.28
4950,1,0.29
5853,0,0.21
6532,0,0.14
3050,0,0.45
11691,0,0.14
2873,0,0.17
11723,0,0.05
6761,1,0.32
2121,0,0.23
7112,0,0.15
6291,0,0.22
7674,1,0.47
4445,1,0.0
2341,1,0.28
4633,1,0.34
23,0,0.11
11833,0,0.24
10679,1,0.48
1118,0,0.13
10103,0,0.13
3803,1,0.0
10201,0,0.04
5777,0,0.51
5934,0,0.09
10124,0,0.59
5719,1,0.0
1725,1,0.45
3968,0,0.31
2688,1,0.26
1904,0,0.16
4809,1,0.35
3611,0,0.16
10633,0,0.02
3136,0,0.22
5611,0,0.11
7096,0,0.55
10492,1,0.5
4361,0,0.19
269,0,0.42
8643,0,0.02
9131,0,0.13
3777,1,0.39
8430,0,0.09
5404,0,0.22
7930,0,0.03
6141,0,0.18
1818,1,0.21
2763,0,0.63
6991,0,0.24
10662,0,0.17
12023,0,0.26
5924,0,0.22
1650,1,0.3
1851,1,0.62
7,0,0.17
6526,0,0.78
2172,0,0.18
6848,1,0.16
5386,1,0.3
6985,0,0.25
3972,1,0.3
12002,0,0.29
7436,0,1.0
4893,0,0.17
4869,1,0.23
9100,0,0.21
6440,1,0.45
6042,0,0.01
9475,0,1.0
529,1,0.55
7328,1,0.29
11883,1,0.42
8627,0,0.01
9999,0,0.18
1023,0,0.36
11553,0,0.1
1934,0,0.27
8567,0,0.03
237,1,0.42
10501,1,0.0
8568,0,0.06
5137,0,0.37
10012,0,0.31
3410,0,0.01
6782,1,0.29
6825,0,0.21
9815,1,0.58
7467,1,0.59
6841,1,0.18
5601,0,0.07
4886,0,0.26
11482,0,0.17
8090,0,0.03
551,0,0.09
4717,1,0.0
1998,0,0.02
4262,0,0.02
9847,0,0.25
240,0,0.0
10116,1,0.62
4087,0,1.0
11277,0,0.18
7313,1,0.0
2482,0,0.16
3303,0,0.14
3015,0,0.39
8411,1,0.41
5274,0,0.07
6080,0,0.33
11253,0,0.13
9317,0,0.16
9716,0,0.27
10796,0,0.25
4322,0,0.19
8185,0,0.06
3450,0,0.26
7232,0,0.21
10071,0,0.41
5259,0,0.04
3026,0,1.0
3805,0,0.24
11589,1,0.52
9178,0,0.02
8375,0,0.16
8145,0,0.02
11840,0,0.48
11380,0,0.21
11711,0,0.38
11860,0,0.32
1655,0,0.58
6983,0,0.07
1590,1,0.38
5558,1,0.28
11609,1,0.3
7622,1,0.36
4375,0,0.2
1517,0,0.28
421,0,0.02
9455,0,0.29
8799,1,0.38
3836,0,0.37
1674,1,0.29
