id,llm_correct,assessor_correct
11828,0,0.03
5343,1,0.76
5097,1,0.52
8307,0,0.41
6112,0,0.26
340,1,0.4
10684,1,0.01
5821,0,0.18
440,0,0.05
2481,0,0.25
7320,1,0.43
8979,1,0.47
9540,1,0.48
5015,1,0.42
7062,0,0.13
6695,1,0.47
729,1,0.22
3475,0,0.33
2497,1,0.37
7052,1,0.56
5205,0,0.11
2865,1,0.53
2742,1,0.33
4966,1,0.33
4253,0,0.07
9783,0,0.31
489,1,0.42
3689,1,0.34
8758,0,0.01
6788,0,0.13
10367,0,0.4
7293,1,0.28
7069,1,0.3
1441,1,0.43
9127,1,0.69
6157,0,0.06
6266,0,0.1
7425,1,0.37
10975,1,0.2
8653,0,0.28
9246,1,0.51
8173,1,0.32
9223,0,0.23
6459,1,0.47
555,1,0.35
8245,0,0.05
2592,1,0.6
6887,0,0.06
10087,0,0.06
6941,1,0.25
4642,1,0.52
1932,0,0.27
3095,1,0.57
8208,0,0.07
11424,1,0.33
4325,0,1.0
8047,0,0.39
8361,0,0.12
9313,0,0.14
7769,0,0.08
9129,1,0.43
10457,0,0.04
3807,1,0.4
9394,1,0.3
11122,0,0.25
1147,1,0.54
5802,0,0.27
8179,1,0.32
4866,1,0.32
1713,1,0.55
257,1,0.28
11230,0,0.22
10536,1,0.7
3340,1,0.37
6378,1,0.0
4646,1,0.38
6560,1,0.48
4157,0,0.0
1895,0,0.07
7068,1,0.32
2849,1,0.31
10769,1,0.18
6043,1,0.26
1311,0,0.33
8267,1,0.31
9395,0,0.15
7750,1,0.33
1106,0,0.09
11128,0,0.14
11209,0,0.07
6443,0,0.24
6942,0,0.03
8008,1,0.18
134,1,0.28
574,0,0.3
6389,1,0.3
8190,0,0.15
10406,1,0.51
4501,1,0.18
7339,1,0.59
2480,1,0.58
4904,0,0.1
7956,1,0.33
315,1,0.0
6536,1,0.38
10242,1,0.38
1326,0,0.07
7445,1,0.32
9318,1,0.4
10289,1,0.19
3767,1,0.25
40,0,0.22
7381,1,0.55
5339,1,0.33
7246,1,0.41
2562,1,0.68
3831,0,1.0
5374,0,0.14
8160,1,0.25
6423,1,0.24
5060,0,0.2
9990,1,0.0
11743,1,0.25
393,0,0.42
659,0,0.05
167,0,0.21
6456,0,0.09
3025,1,0.45
5272,1,0.33
1104,1,0.61
10937,0,0.08
2555,1,0.37
4486,0,0.01
10128,0,0.11
3059,1,0.42
7199,0,0.03
5535,1,0.09
77,0,0.29
8268,1,0.34
8858,1,0.52
1897,1,0.29
3435,0,0.05
2198,1,0.42
9375,0,0.22
7640,0,0.2
10733,0,0.04
10790,1,0.48
3638,0,0.47
11090,1,0.31
1691,1,0.49
4206,0,0.18
1777,1,0.4
3941,0,1.0
10102,1,0.21
1790,1,0.65
5130,1,0.57
3530,0,0.02
10196,1,0.48
742,0,1.0
8454,1,0.0
7034,1,0.55
6535,1,0.32
7111,1,0.36
3292,1,0.4
11781,1,0.0
11858,0,0.06
7878,0,0.22
9617,1,0.59
3977,0,0.1
9773,0,0.23
9269,1,0.27
3515,0,1.0
2968,1,0.45
6904,1,0.33
969,1,0.24
1482,0,0.18
2250,1,0.54
9505,0,1.0
9464,0,0.03
4746,1,0.1
8794,0,0.12
11472,0,0.11
10876,0,0.2
2243,1,0.43
9050,0,0.09
6649,1,0.42
6965,1,0.59
9316,1,0.35
3228,1,0.45
7004,1,0.44
2680,1,0.47
5098,1,0.66
1793,0,0.27
5847,1,0.28
10190,1,0.35
7630,0,0.4
10745,0,0.13
3988,0,0.27
8286,0,0.05
5459,1,0.39
2262,0,1.0
11851,0,0.3
2273,1,0.42
6736,1,0.38
6652,1,0.39
3344,1,0.6
8985,0,0.13
688,0,0.25
4454,0,1.0
9383,0,0.21
9706,1,0.42
4259,1,0.27
4444,0,0.41
4624,0,0.17
6082,1,0.53
9905,1,0.0
3615,0,0.13
514,0,0.47
6862,1,0.23
10908,1,0.22
613,1,0.49
4333,1,0.24
10852,1,0.16
8825,0,0.03
4723,0,0.25
727,1,0.28
10097,1,0.44
10310,1,0.39
11952,1,0.23
1657,0,1.0
8499,0,0.16
4137,0,0.04
4295,0,0.05
6221,0,0.03
11242,1,0.18
1513,0,0.16
2324,1,0.49
7053,1,0.51
6057,1,0.59
4977,0,0.44
5968,1,0.57
10259,0,0.08
3147,0,0.08
4123,1,0.4
10532,1,0.54
5132,1,0.46
6126,0,0.19
6097,1,0.41
11187,0,0.0
666,1,0.43
1452,0,0.14
137,0,0.25
11278,1,0.24
4521,0,1.0
2337,1,0.45
9928,0,0.27
6393,1,0.31
6958,1,0.64
3211,1,0.39
10292,0,0.24
11688,1,0.26
9059,0,0.14
3905,0,0.41
6534,1,0.22
3787,0,0.05
491,1,0.42
7498,1,0.55
7369,0,0.09
8713,0,0.18
1475,0,0.26
8338,1,0.18
6110,0,0.07
8215,1,0.19
11386,0,0.08
5977,1,0.38
4634,0,0.41
11479,1,0.29
2993,0,0.16
9443,1,0.45
10794,1,0.3
10066,0,0.4
2654,1,0.25
9151,1,0.28
9666,1,0.0
10822,1,0.5
6023,0,0.06
481,0,0.02
9274,0,0.16
6376,0,1.0
11682,0,0.04
4562,1,0.46
8897,0,0.15
771,0,0.56
7542,1,0.48
11993,1,0.44
11756,0,0.08
7792,0,0.06
7269,0,0.15
2970,1,0.29
663,0,0.22
145,1,0.57
915,0,0.2
5578,1,0.68
2419,1,0.36
3948,0,0.13
7642,1,0.24
8135,0,0.06
4984,1,0.53
1178,1,0.43
5319,1,0.46
9193,0,0.15
9271,0,0.09
2584,0,0.1
11310,0,1.0
2593,0,0.06
3262,1,0.49
11945,1,0.51
9068,1,0.54
8842,1,0.32
10816,0,0.0
238,1,0.66
8262,1,0.59
11965,0,0.14
1448,0,0.19
9287,1,0.57
6152,1,0.0
9600,1,0.27
3569,0,0.22
3174,1,0.5
1873,0,0.23
8562,1,0.3
10725,1,0.44
6706,1,0.43
11595,1,0.34
6566,1,0.25
4433,1,0.0
5537,1,0.34
11183,1,0.38
2022,1,0.0
3891,1,0.48
11546,0,1.0
6428,0,0.06
11481,0,0.03
95,0,0.06
2146,1,0.34
371,1,0.22
8211,1,0.26
6745,1,0.44
8727,0,0.09
11323,0,0.06
1397,1,0.4
4190,0,0.2
5382,0,0.72
6424,1,0.61
7049,1,0.58
5836,0,0.09
407,0,0.02
11083,1,0.38
3467,1,0.37
6130,0,0.1
373,0,0.24
510,0,0.19
7732,1,0.17
3973,0,0.06
1285,0,0.06
11045,0,0.11
9732,1,0.58
1435,0,0.13
10685,0,0.04
3148,1,0.46
2432,1,0.38
4579,1,0.28
5659,0,0.5
452,0,0.26
8996,0,0.28
8921,1,0.43
6258,1,0.43
1185,0,0.12
7462,1,0.43
6779,1,0.28
4636,1,0.0
9022,0,0.23
8905,1,0.3
11070,0,0.04
11219,0,0.25
9676,0,0.2
980,1,0.7
7305,1,0.53
6395,1,0.29
7017,1,0.0
979,1,0.3
9717,1,0.38
11228,1,0.28
2137,1,0.33
3396,1,0.45
11989,0,1.0
9411,0,0.14
8709,1,0.23
2312,1,0.43
7530,1,0.61
5892,0,0.12
3522,0,0.08
7230,1,0.31
328,0,0.34
11161,0,0.03
3499,0,1.0
8329,1,0.32
6951,0,0.21
445,0,0.2
1854,0,0.24
4049,0,0.11
7447,1,0.43
8950,0,0.07
4759,1,0.43
8315,1,0.23
9848,0,0.13
4110,0,0.16
5337,1,0.48
2665,1,0.6
9190,0,0.15
6075,0,0.12
1555,1,0.39
5483,1,0.5
8951,0,1.0
4396,1,0.31
1876,1,0.36
1477,0,0.24
189,0,1.0
8820,0,1.0
39,0,0.13
8938,1,0.33
11608,1,0.19
6107,0,0.19
4379,0,0.05
9900,1,0.59
3590,0,0.05
695,0,0.42
9250,0,0.15
8132,1,0.27
6493,1,0.0
7734,1,0.28
9995,1,0.28
11587,0,0.23
6709,0,0.06
4972,0,0.24
9726,0,0.03
8525,0,0.02
7617,1,0.29
4395,1,0.24
470,0,0.3
11871,1,0.37
11459,1,0.28
4842,0,1.0
584,1,0.42
6309,1,0.37
2111,1,0.42
1135,1,0.51
9359,1,0.47
9978,0,0.23
1806,0,0.14
4199,1,0.13
6147,1,0.28
2166,0,0.37
1045,0,0.16
6688,1,0.46
764,0,0.53
7753,1,0.36
7706,1,0.34
10505,1,0.0
2982,1,0.66
1950,1,0.25
10618,1,0.2
3294,1,0.32
7870,0,0.22
1754,1,0.46
6686,1,0.24
6760,1,0.48
7059,0,0.13
6528,1,0.3
4339,0,0.21
9921,1,0.51
6966,1,0.48
10939,1,0.48
5141,1,0.46
7315,1,0.33
2369,1,0.57
6265,1,0.42
2330,0,0.12
9875,0,0.15
11707,1,0.0
9097,0,0.11
5310,1,0.59
741,0,0.7
3901,1,0.49
994,1,0.56
6644,0,0.27
1378,1,0.49
7944,0,0.04
2076,1,0.3
1495,0,0.2
7961,0,0.41
1221,0,0.22
5054,1,0.59
4148,0,0.07
5154,1,0.38
3911,1,0.48
586,0,0.49
878,1,0.5
114,0,0.44
944,0,0.08
6190,0,0.06
1504,0,0.19
7107,0,0.14
8119,0,0.05
11902,1,0.36
6280,0,0.45
8992,0,0.09
6769,0,0.02
832,1,0.35
1094,0,0.0
5707,1,0.4
7575,0,0.11
9983,1,0.34
8834,0,0.05
1202,1,0.46
9349,0,0.07
8816,1,0.26
7667,0,0.21
9521,1,0.18
10883,0,0.39
9256,1,0.29
752,1,0.41
11600,1,0.23
601,0,0.41
11534,0,0.19
7022,1,0.44
2975,1,0.45
8677,1,0.03
7081,1,0.52
11418,0,0.23
10055,0,0.16
9813,0,0.03
11599,0,0.08
5283,0,0.26
1083,1,0.42
814,1,0.41
2989,0,0.21
2890,0,0.13
10433,0,0.08
2512,1,0.39
1927,1,0.35
4415,1,0.34
609,1,0.65
3408,0,0.1
3938,1,0.36
8332,0,0.06
9289,1,0.63
11423,1,0.59
6600,1,0.46
1692,1,0.36
10313,0,0.4
1597,0,0.14
3897,0,0.01
10192,0,0.11
9340,1,0.34
1386,0,0.32
7335,1,0.66
10132,1,0.51
6932,1,0.41
96,1,0.33
4950,1,0.41
5853,0,0.24
6532,1,0.36
3050,1,0.46
11691,0,0.21
2873,1,0.46
11723,0,0.23
6761,1,0.3
2121,1,0.3
7112,1,0.12
6291,1,0.61
7674,0,0.06
4445,0,1.0
2341,1,0.26
4633,1,0.33
23,0,0.37
11833,0,0.1
10679,0,0.12
1118,1,0.35
10103,1,0.36
3803,0,1.0
10201,1,0.18
5777,1,0.29
5934,1,0.47
10124,1,0.43
5719,1,0.0
1725,1,0.35
3968,0,0.4
2688,1,0.43
1904,1,0.83
4809,1,0.37
3611,0,0.04
10633,1,0.21
3136,0,0.14
5611,1,0.26
7096,0,0.18
10492,0,0.18
4361,0,0.17
269,1,0.19
8643,0,0.0
9131,1,0.52
3777,1,0.14
8430,0,0.02
5404,0,0.18
7930,1,0.46
6141,1,0.61
1818,1,0.12
2763,1,0.74
6991,0,0.13
10662,0,0.32
12023,1,0.19
5924,1,0.44
1650,1,0.63
1851,0,0.05
7,1,0.4
6526,1,0.39
2172,1,0.75
6848,1,0.58
5386,0,0.72
6985,1,0.34
3972,1,0.2
12002,0,0.06
7436,0,1.0
4893,1,0.3
4869,0,0.09
9100,0,0.06
6440,1,0.21
6042,1,0.55
9475,1,0.0
529,0,0.43
7328,0,0.17
11883,0,0.09
8627,1,0.19
9999,1,0.36
1023,0,0.13
11553,0,0.08
1934,1,0.44
8567,1,0.21
237,0,0.07
10501,1,0.0
8568,0,0.12
5137,1,0.54
10012,1,0.38
3410,1,0.3
6782,1,0.54
6825,1,0.28
9815,0,0.06
7467,1,0.52
6841,1,0.41
5601,1,0.66
4886,0,0.13
11482,1,0.38
8090,0,0.31
551,0,0.2
4717,1,0.0
1998,1,0.37
4262,1,0.36
9847,1,0.34
240,1,0.55
10116,0,0.12
4087,1,0.0
11277,1,0.44
7313,1,0.0
2482,1,0.45
3303,0,0.04
3015,1,0.29
8411,0,0.21
5274,1,0.34
6080,1,0.26
11253,0,0.06
9317,0,0.18
9716,0,0.34
10796,1,0.31
4322,0,0.18
8185,0,0.09
3450,0,0.08
7232,1,0.55
10071,0,0.21
5259,1,0.67
3026,1,0.0
3805,0,0.12
11589,1,0.43
9178,1,0.35
8375,1,0.38
8145,1,0.27
11840,0,0.16
11380,1,0.12
11711,0,0.14
11860,0,0.21
1655,1,0.47
6983,0,0.14
1590,0,0.02
5558,1,0.32
11609,0,0.11
7622,1,0.31
4375,1,0.3
1517,1,0.52
421,0,0.07
9455,0,0.27
8799,1,0.27
3836,1,0.44
1674,0,0.14
