id,subset,llm_correct,assessor_correct
118,math_num_theory_hard,0,0.08
79,math_num_theory_hard,0,0.01
60,math_num_theory_hard,0,0.01
151,math_num_theory_hard,0,0.06
4,math_num_theory_hard,0,0.18
138,math_num_theory_hard,0,0.05
77,math_num_theory_hard,0,0.07
55,math_num_theory_hard,0,0.06
106,math_num_theory_hard,0,0.1
76,math_num_theory_hard,0,0.0
94,math_num_theory_hard,0,0.13
32,math_num_theory_hard,0,0.02
80,math_num_theory_hard,0,0.05
109,math_num_theory_hard,0,0.14
2,math_num_theory_hard,0,0.04
81,math_num_theory_hard,0,0.1
105,math_num_theory_hard,0,0.11
29,math_num_theory_hard,0,0.02
34,math_num_theory_hard,0,0.09
5,math_num_theory_hard,0,0.07
104,math_num_theory_hard,0,0.03
101,math_num_theory_hard,0,0.04
148,math_num_theory_hard,0,0.02
61,math_num_theory_hard,0,0.06
43,math_num_theory_hard,0,0.02
40,math_num_theory_hard,0,0.06
25,math_num_theory_hard,0,0.05
87,math_num_theory_hard,0,0.12
117,math_num_theory_hard,0,0.02
66,math_num_theory_hard,0,0.11
129,math_num_theory_hard,0,0.0
27,math_num_theory_hard,0,0.07
91,math_num_theory_hard,0,0.0
59,math_num_theory_hard,0,0.48
54,math_num_theory_hard,0,0.0
124,math_num_theory_hard,0,0.04
144,math_num_theory_hard,0,0.06
137,math_num_theory_hard,0,0.07
75,math_num_theory_hard,0,0.02
99,math_num_theory_hard,0,0.02
19,math_num_theory_hard,0,0.09
133,math_num_theory_hard,0,0.01
136,math_num_theory_hard,0,0.1
149,math_num_theory_hard,0,0.02
108,math_num_theory_hard,0,0.07
126,math_num_theory_hard,0,0.02
23,math_num_theory_hard,0,0.14
116,math_num_theory_hard,0,0.08
39,math_num_theory_hard,0,0.03
14,math_num_theory_hard,0,0.16
22,math_num_theory_hard,0,0.07
46,math_num_theory_hard,0,0.11
50,math_num_theory_hard,0,0.02
33,math_num_theory_hard,0,0.01
90,math_num_theory_hard,0,0.0
115,math_num_theory_hard,0,0.05
62,math_num_theory_hard,0,0.03
72,math_num_theory_hard,0,0.08
122,math_num_theory_hard,0,0.01
48,math_num_theory_hard,0,0.03
70,math_num_theory_hard,0,0.02
134,math_num_theory_hard,0,0.13
21,math_num_theory_hard,0,0.06
130,math_num_theory_hard,0,0.09
64,math_num_theory_hard,0,0.15
86,math_num_theory_hard,0,0.04
190,math_prealgebra_hard,0,0.55
180,math_prealgebra_hard,0,0.0
62,math_prealgebra_hard,0,0.0
133,math_prealgebra_hard,0,0.26
168,math_prealgebra_hard,0,0.04
123,math_prealgebra_hard,0,0.04
138,math_prealgebra_hard,0,0.03
71,math_prealgebra_hard,0,0.07
82,math_prealgebra_hard,0,0.12
24,math_prealgebra_hard,0,0.09
21,math_prealgebra_hard,0,0.15
176,math_prealgebra_hard,0,0.07
109,math_prealgebra_hard,0,0.36
165,math_prealgebra_hard,0,0.0
41,math_prealgebra_hard,0,0.04
7,math_prealgebra_hard,0,0.36
142,math_prealgebra_hard,0,0.31
46,math_prealgebra_hard,0,0.58
150,math_prealgebra_hard,0,0.02
186,math_prealgebra_hard,0,0.12
75,math_prealgebra_hard,0,0.05
85,math_prealgebra_hard,0,0.2
61,math_prealgebra_hard,0,0.09
166,math_prealgebra_hard,0,0.04
14,math_prealgebra_hard,0,1.0
53,math_prealgebra_hard,0,0.01
70,math_prealgebra_hard,0,0.01
157,math_prealgebra_hard,0,0.28
72,math_prealgebra_hard,0,0.02
103,math_prealgebra_hard,0,0.02
101,math_prealgebra_hard,0,0.04
50,math_prealgebra_hard,0,0.07
6,math_prealgebra_hard,0,0.36
23,math_prealgebra_hard,0,0.09
48,math_prealgebra_hard,0,0.09
92,math_prealgebra_hard,0,0.08
153,math_prealgebra_hard,0,0.17
188,math_prealgebra_hard,0,0.05
5,math_prealgebra_hard,0,0.17
171,math_prealgebra_hard,0,0.16
120,math_prealgebra_hard,0,0.0
39,math_prealgebra_hard,0,0.07
15,math_prealgebra_hard,0,0.11
97,math_prealgebra_hard,0,0.16
134,math_prealgebra_hard,0,0.01
191,math_prealgebra_hard,0,0.04
183,math_prealgebra_hard,0,0.24
130,math_prealgebra_hard,0,0.08
124,math_prealgebra_hard,0,1.0
91,math_prealgebra_hard,0,0.31
111,math_prealgebra_hard,0,0.13
192,math_prealgebra_hard,0,0.04
60,math_prealgebra_hard,0,0.06
136,math_prealgebra_hard,0,0.04
167,math_prealgebra_hard,0,0.04
122,math_prealgebra_hard,0,0.0
83,math_prealgebra_hard,0,0.04
68,math_prealgebra_hard,0,0.04
4,math_prealgebra_hard,0,0.25
156,math_prealgebra_hard,0,0.01
80,math_prealgebra_hard,0,0.05
135,math_prealgebra_hard,0,0.31
32,math_prealgebra_hard,0,0.06
16,math_prealgebra_hard,0,0.05
36,math_prealgebra_hard,0,0.21
155,math_prealgebra_hard,0,0.2
20,math_prealgebra_hard,0,1.0
30,math_prealgebra_hard,0,0.06
49,math_prealgebra_hard,0,0.02
141,math_prealgebra_hard,0,0.02
74,math_prealgebra_hard,0,0.03
181,math_prealgebra_hard,0,0.13
147,math_prealgebra_hard,0,0.07
100,math_prealgebra_hard,0,0.03
175,math_prealgebra_hard,0,0.0
12,math_prealgebra_hard,0,0.0
129,math_prealgebra_hard,0,0.08
107,math_prealgebra_hard,0,0.05
144,math_prealgebra_hard,0,0.34
94,math_prealgebra_hard,0,0.01
102,math_prealgebra_hard,0,0.1
174,math_prealgebra_hard,0,0.04
2,math_prealgebra_hard,0,0.01
27,math_prealgebra_hard,0,0.05
54,math_prealgebra_hard,0,0.16
173,math_prealgebra_hard,0,0.04
93,math_prealgebra_hard,0,1.0
81,math_prealgebra_hard,0,0.09
52,math_prealgebra_hard,0,0.01
17,math_prealgebra_hard,0,0.03
73,math_prealgebra_hard,0,0.12
47,math_prealgebra_hard,0,1.0
184,math_prealgebra_hard,0,1.0
178,math_prealgebra_hard,0,0.09
140,math_prealgebra_hard,0,0.11
19,math_prealgebra_hard,0,0.18
154,math_prealgebra_hard,0,0.02
131,math_prealgebra_hard,0,0.12
158,math_prealgebra_hard,0,0.09
161,math_prealgebra_hard,0,0.43
118,math_prealgebra_hard,0,0.06
45,math_prealgebra_hard,0,0.21
119,math_prealgebra_hard,0,0.18
189,math_prealgebra_hard,0,0.0
67,math_prealgebra_hard,0,0.05
3,math_prealgebra_hard,0,0.01
185,math_prealgebra_hard,0,0.03
55,math_prealgebra_hard,0,0.02
65,math_prealgebra_hard,0,0.06
169,math_prealgebra_hard,0,0.06
121,math_prealgebra_hard,0,0.26
177,math_prealgebra_hard,0,0.01
182,math_prealgebra_hard,0,0.17
34,math_prealgebra_hard,0,0.03
148,math_prealgebra_hard,0,0.05
172,math_prealgebra_hard,0,0.17
105,math_prealgebra_hard,0,0.07
104,math_prealgebra_hard,0,0.02
8,math_prealgebra_hard,0,0.34
77,math_prealgebra_hard,0,0.17
108,math_prealgebra_hard,0,0.14
149,math_prealgebra_hard,0,0.14
76,math_prealgebra_hard,0,0.19
126,math_prealgebra_hard,0,0.02
51,math_prealgebra_hard,0,0.02
69,math_prealgebra_hard,0,0.06
179,math_prealgebra_hard,0,0.07
29,math_prealgebra_hard,0,0.23
116,math_prealgebra_hard,0,0.12
137,math_prealgebra_hard,0,0.0
143,math_prealgebra_hard,0,0.02
128,math_prealgebra_hard,0,0.0
112,math_prealgebra_hard,0,0.05
187,math_prealgebra_hard,0,0.06
37,math_prealgebra_hard,0,0.0
59,math_prealgebra_hard,0,0.39
11,math_prealgebra_hard,0,0.03
1,math_prealgebra_hard,0,0.0
84,math_prealgebra_hard,0,0.16
113,math_prealgebra_hard,0,0.23
88,math_prealgebra_hard,0,0.0
90,math_prealgebra_hard,0,0.03
152,math_prealgebra_hard,0,0.18
163,math_prealgebra_hard,0,0.21
86,math_prealgebra_hard,0,0.14
115,math_prealgebra_hard,0,0.06
106,math_prealgebra_hard,0,0.22
64,math_prealgebra_hard,0,0.06
35,math_prealgebra_hard,0,0.22
31,math_prealgebra_hard,0,0.22
9,math_prealgebra_hard,0,0.11
22,math_prealgebra_hard,0,0.12
25,math_prealgebra_hard,0,0.0
87,math_prealgebra_hard,0,0.17
64,math_precalculus_hard,0,0.08
41,math_precalculus_hard,0,0.05
70,math_precalculus_hard,0,0.13
74,math_precalculus_hard,0,0.14
36,math_precalculus_hard,0,0.05
112,math_precalculus_hard,0,0.08
129,math_precalculus_hard,0,0.0
107,math_precalculus_hard,0,1.0
21,math_precalculus_hard,0,0.02
16,math_precalculus_hard,0,0.03
46,math_precalculus_hard,0,0.04
123,math_precalculus_hard,0,0.04
88,math_precalculus_hard,0,0.01
122,math_precalculus_hard,0,0.06
126,math_precalculus_hard,0,0.13
52,math_precalculus_hard,0,0.02
82,math_precalculus_hard,0,0.29
89,math_precalculus_hard,0,0.05
92,math_precalculus_hard,0,0.04
9,math_precalculus_hard,0,0.07
19,math_precalculus_hard,0,0.16
7,math_precalculus_hard,0,0.16
117,math_precalculus_hard,0,0.0
127,math_precalculus_hard,0,0.05
50,math_precalculus_hard,0,0.02
20,math_precalculus_hard,0,0.05
24,math_precalculus_hard,0,0.07
108,math_precalculus_hard,0,0.02
102,math_precalculus_hard,0,0.08
73,math_precalculus_hard,0,0.13
12,math_precalculus_hard,0,0.02
84,math_precalculus_hard,0,0.01
49,math_precalculus_hard,0,0.0
86,math_precalculus_hard,0,0.26
59,math_precalculus_hard,0,0.03
72,math_precalculus_hard,0,0.07
30,math_precalculus_hard,0,0.01
97,math_precalculus_hard,0,0.05
99,math_precalculus_hard,0,0.09
118,math_precalculus_hard,0,0.14
77,math_precalculus_hard,0,0.0
60,math_precalculus_hard,0,0.1
131,math_precalculus_hard,0,0.14
4,math_precalculus_hard,0,0.06
3,math_precalculus_hard,0,0.0
43,math_precalculus_hard,0,0.03
37,math_precalculus_hard,0,0.01
106,math_precalculus_hard,0,0.02
65,math_precalculus_hard,0,0.0
94,math_precalculus_hard,0,0.02
32,math_precalculus_hard,0,0.03
80,math_precalculus_hard,0,0.0
105,math_precalculus_hard,0,0.03
2,math_precalculus_hard,0,0.0
79,math_precalculus_hard,0,0.0
67,math_precalculus_hard,0,0.07
34,math_precalculus_hard,0,0.01
23,math_precalculus_hard,0,0.0
104,math_precalculus_hard,0,0.11
63,math_precalculus_hard,0,0.08
13,math_precalculus_hard,0,0.04
40,math_precalculus_hard,0,0.04
53,math_precalculus_hard,0,0.03
95,math_precalculus_hard,0,0.02
66,math_precalculus_hard,0,0.09
113,math_precalculus_hard,0,0.06
121,math_precalculus_hard,0,0.0
55,math_precalculus_hard,0,0.02
54,math_precalculus_hard,0,0.0
27,math_precalculus_hard,0,0.12
18,math_precalculus_hard,0,0.02
78,math_precalculus_hard,0,0.01
29,math_precalculus_hard,0,0.08
76,math_precalculus_hard,0,0.04
11,math_precalculus_hard,0,0.05
44,math_precalculus_hard,0,0.07
103,math_precalculus_hard,0,0.09
10,math_precalculus_hard,0,0.03
15,math_precalculus_hard,0,0.03
51,math_precalculus_hard,0,0.01
47,math_precalculus_hard,0,0.01
68,math_precalculus_hard,0,0.05
116,math_precalculus_hard,0,0.01
22,math_precalculus_hard,0,0.05
119,math_precalculus_hard,0,0.06
14,math_precalculus_hard,0,0.11
128,math_precalculus_hard,0,1.0
8,math_precalculus_hard,0,0.13
61,math_precalculus_hard,0,0.04
83,math_precalculus_hard,0,0.09
6,math_precalculus_hard,0,0.08
133,math_precalculus_hard,0,0.0
48,math_precalculus_hard,0,0.13
85,math_precalculus_hard,0,0.02
1,math_precalculus_hard,0,0.05
5,math_precalculus_hard,0,0.01
100,math_precalculus_hard,0,0.04
39,math_precalculus_hard,0,0.09
130,math_precalculus_hard,0,0.02
134,math_precalculus_hard,0,0.03
17,math_precalculus_hard,0,0.03
124,math_precalculus_hard,0,0.03
62,math_precalculus_hard,0,0.09
125,math_precalculus_hard,0,0.17
81,math_precalculus_hard,0,0.09
120,math_precalculus_hard,0,0.05
75,math_precalculus_hard,0,0.02
93,math_precalculus_hard,0,0.01
