id,llm_correct,assessor_correct
11828,0,0.35
5343,1,0.48
5097,1,0.67
8307,1,0.05
6112,0,0.16
340,0,0.36
10684,0,0.02
5821,1,0.5
440,0,0.36
2481,0,0.14
7320,1,0.35
8979,1,0.51
9540,0,0.09
5015,0,0.87
7062,0,0.1
6695,1,0.49
729,1,0.05
3475,0,0.6
2497,1,0.34
7052,1,0.56
5205,1,0.39
2865,1,0.4
2742,1,0.45
4966,1,0.22
4253,1,0.15
9783,1,0.5
489,1,0.09
3689,0,0.09
8758,1,0.19
6788,1,0.6
10367,0,0.5
7293,1,0.28
7069,1,0.34
1441,1,0.26
9127,1,0.65
6157,0,0.1
6266,0,0.48
7425,1,0.28
10975,1,0.16
8653,0,0.43
9246,0,0.04
8173,1,0.18
9223,1,0.41
6459,1,0.51
555,1,0.48
8245,1,0.47
2592,1,0.68
6887,0,0.15
10087,1,0.38
6941,1,0.35
4642,1,0.69
1932,0,0.32
3095,1,0.63
8208,1,0.56
11424,1,0.48
4325,1,0.0
8047,1,0.34
8361,1,0.32
9313,1,0.31
7769,1,0.29
9129,0,0.23
10457,0,0.11
3807,1,0.33
9394,0,0.09
11122,0,0.47
1147,1,0.45
5802,1,0.2
8179,1,0.28
4866,0,0.51
1713,0,0.54
257,1,0.41
11230,0,0.47
10536,1,0.87
3340,1,0.38
6378,1,0.0
4646,1,0.62
6560,1,0.36
4157,0,0.08
1895,0,0.16
7068,1,0.42
2849,1,0.24
10769,1,0.34
6043,1,0.17
1311,0,0.75
8267,1,0.28
9395,0,0.45
7750,0,0.49
1106,0,0.28
11128,0,0.26
11209,1,0.46
6443,1,0.29
6942,1,0.47
8008,1,0.52
134,1,0.35
574,1,0.07
6389,1,0.2
8190,1,0.08
10406,0,0.25
4501,1,0.24
7339,1,0.64
2480,1,0.64
4904,0,0.27
7956,1,0.36
315,1,0.0
6536,1,0.38
10242,1,0.24
1326,1,0.44
7445,1,0.26
9318,1,0.39
10289,1,0.26
3767,1,0.25
40,1,0.26
7381,0,0.29
5339,1,0.17
7246,1,0.62
2562,1,0.56
3831,0,1.0
5374,0,0.15
8160,1,0.49
6423,1,0.4
5060,0,0.06
9990,1,0.0
11743,1,0.24
393,0,0.73
659,1,0.3
167,1,0.66
6456,1,0.26
3025,1,0.41
5272,1,0.3
1104,1,0.58
10937,0,0.03
2555,1,0.5
4486,0,0.27
10128,1,0.29
3059,1,0.26
7199,0,0.17
5535,1,0.1
77,0,0.42
8268,1,0.29
8858,1,0.31
1897,0,0.3
3435,1,0.28
2198,1,0.42
9375,1,0.27
7640,1,0.43
10733,1,0.38
10790,1,0.39
3638,1,0.17
11090,0,0.13
1691,1,0.27
4206,1,0.17
1777,0,0.21
3941,1,0.0
10102,0,0.19
1790,1,0.46
5130,1,0.68
3530,0,0.2
10196,1,0.17
742,1,0.0
8454,1,0.0
7034,1,0.86
6535,1,0.41
7111,0,0.31
3292,1,0.68
11781,1,0.0
11858,0,0.15
7878,1,0.12
9617,1,0.45
3977,0,0.41
9773,1,0.37
9269,0,0.4
3515,0,1.0
2968,1,0.41
6904,1,0.42
969,1,0.17
1482,0,0.25
2250,1,0.68
9505,1,0.0
9464,1,0.52
4746,1,0.27
8794,1,0.48
11472,1,0.16
10876,0,0.33
2243,0,0.25
9050,1,0.41
6649,1,0.35
6965,1,0.66
9316,0,0.63
3228,1,0.27
7004,0,0.21
2680,1,0.68
5098,0,0.31
1793,0,0.48
5847,1,0.28
10190,1,0.19
7630,1,0.23
10745,1,0.47
3988,1,0.29
8286,0,0.15
5459,0,0.03
2262,0,1.0
11851,0,0.55
2273,1,0.41
6736,1,0.4
6652,0,0.14
3344,1,0.51
8985,1,0.37
688,0,0.12
4454,1,0.0
9383,0,0.42
9706,1,0.33
4259,1,0.25
4444,1,0.17
4624,0,0.46
6082,1,0.06
9905,1,0.0
3615,1,0.42
514,1,0.35
6862,0,0.36
10908,1,0.28
613,1,0.49
4333,0,0.58
10852,1,0.34
8825,0,0.09
4723,0,0.21
727,0,0.26
10097,1,0.55
10310,1,0.32
11952,1,0.25
1657,0,1.0
8499,1,0.37
4137,1,0.36
4295,0,0.13
6221,0,0.17
11242,0,0.12
1513,0,0.39
2324,1,0.73
7053,1,0.34
6057,1,0.42
4977,1,0.15
5968,1,0.53
10259,0,0.41
3147,0,0.16
4123,1,0.35
10532,1,0.61
5132,1,0.44
6126,1,0.39
6097,0,0.1
11187,0,0.03
666,1,0.52
1452,0,0.46
137,0,0.66
11278,1,0.48
4521,0,1.0
2337,1,0.63
9928,0,0.53
6393,1,0.15
6958,0,0.1
3211,1,0.33
10292,0,0.91
11688,1,0.14
9059,0,0.39
3905,1,0.0
6534,1,0.26
3787,1,0.28
491,0,1.0
7498,1,0.53
7369,1,0.15
8713,1,0.49
1475,0,0.39
8338,1,0.21
6110,0,0.16
8215,1,0.27
11386,1,0.28
5977,1,0.32
4634,0,0.31
11479,0,0.45
2993,1,0.49
9443,1,0.52
10794,1,0.34
10066,0,0.62
2654,0,0.17
9151,1,0.15
9666,0,1.0
10822,0,0.13
6023,0,0.12
481,0,0.05
9274,1,0.17
6376,0,1.0
11682,1,0.34
4562,1,0.55
8897,1,0.42
771,1,0.32
7542,1,0.33
11993,1,0.37
11756,0,0.71
7792,0,0.1
7269,0,0.09
2970,1,0.21
663,1,0.39
145,0,0.41
915,0,0.28
5578,1,0.47
2419,1,0.27
3948,0,0.68
7642,1,0.33
8135,0,0.16
4984,0,0.39
1178,1,0.25
5319,1,0.38
9193,0,0.39
9271,1,0.35
2584,0,0.03
11310,0,1.0
2593,0,0.12
3262,1,0.53
11945,0,0.75
9068,1,0.45
8842,1,0.22
10816,0,0.05
238,0,0.15
8262,1,0.55
11965,0,0.36
1448,1,0.24
9287,1,0.61
6152,1,0.0
9600,0,0.69
3569,1,0.3
3174,1,0.45
1873,1,0.24
8562,1,0.32
10725,0,0.23
6706,1,0.82
11595,0,0.18
6566,0,0.08
4433,1,0.0
5537,1,0.44
11183,1,0.38
2022,1,0.0
3891,1,0.29
11546,1,0.0
6428,1,0.39
11481,0,0.23
95,1,0.26
2146,1,0.28
371,0,0.59
8211,1,0.19
6745,1,0.3
8727,0,0.2
11323,0,0.16
1397,1,0.38
4190,1,0.3
5382,1,0.14
6424,1,0.63
7049,1,0.66
5836,0,0.14
407,0,0.11
11083,0,0.25
3467,1,0.33
6130,0,0.16
373,1,0.54
510,1,0.47
7732,1,0.28
3973,1,0.4
1285,0,0.39
11045,0,0.16
9732,1,0.47
1435,0,0.44
10685,0,0.23
3148,1,0.31
2432,1,0.54
4579,1,0.34
5659,0,0.49
452,1,0.31
8996,0,0.86
8921,1,0.53
6258,0,0.03
1185,0,0.34
7462,1,0.39
6779,0,0.65
4636,1,0.0
9022,1,0.23
8905,1,0.41
11070,1,0.18
11219,1,0.09
9676,1,0.31
980,1,0.62
7305,1,0.77
6395,1,0.0
7017,1,0.0
979,0,0.27
9717,1,0.54
11228,1,0.22
2137,1,0.24
3396,1,0.48
11989,0,1.0
9411,1,0.35
8709,1,0.18
2312,1,0.44
7530,1,0.48
5892,0,0.23
3522,0,0.2
7230,1,0.46
328,0,0.41
11161,1,0.52
3499,1,0.0
8329,1,0.26
6951,0,0.21
445,1,0.36
1854,0,0.59
4049,0,0.39
7447,1,0.34
8950,1,0.29
4759,1,0.49
8315,0,0.11
9848,1,0.4
4110,0,0.37
5337,1,0.54
2665,1,0.69
9190,0,0.36
6075,1,0.41
1555,0,0.39
5483,1,0.63
8951,1,0.0
4396,1,0.27
1876,0,0.85
1477,0,0.59
189,1,0.0
8820,1,0.0
39,0,0.34
8938,0,0.28
11608,1,0.47
6107,0,0.24
4379,0,0.31
9900,1,0.5
3590,1,0.15
695,1,0.29
9250,0,0.44
8132,0,0.09
6493,1,0.0
7734,1,0.3
9995,0,0.47
11587,0,0.39
6709,0,0.06
4972,1,0.78
9726,1,0.3
8525,1,0.41
7617,1,0.25
4395,0,0.38
470,1,0.37
11871,0,0.12
11459,1,0.33
4842,0,1.0
584,1,0.35
6309,0,0.81
2111,1,0.26
1135,0,0.43
9359,1,0.35
9978,0,0.31
1806,0,0.66
4199,0,0.35
6147,0,0.89
2166,1,0.49
1045,1,0.48
6688,1,0.56
764,0,0.39
7753,1,0.62
7706,1,0.17
10505,0,1.0
2982,1,0.62
1950,1,0.42
10618,1,0.2
3294,1,0.21
7870,0,0.33
1754,1,0.45
6686,1,0.34
6760,1,0.52
7059,0,0.32
6528,1,0.18
4339,0,0.4
9921,0,0.44
6966,0,0.35
10939,1,0.35
5141,1,0.34
7315,1,0.27
2369,0,0.77
6265,1,0.4
2330,0,0.06
9875,0,0.56
11707,1,0.0
9097,0,0.23
5310,1,0.59
741,1,0.13
3901,1,0.44
994,0,0.62
6644,0,0.19
1378,1,0.31
7944,0,0.21
2076,1,0.48
1495,0,0.26
7961,1,0.2
1221,0,0.4
5054,1,0.28
4148,0,0.48
5154,0,0.04
3911,1,0.46
586,0,0.46
878,0,0.61
114,0,0.8
944,0,0.22
6190,0,0.3
1504,1,0.26
7107,0,0.3
8119,0,0.22
11902,0,0.19
6280,1,0.39
8992,1,0.35
6769,1,0.43
832,0,0.27
1094,1,0.43
5707,1,0.34
7575,0,0.26
9983,0,0.23
8834,0,0.25
1202,1,0.27
9349,1,0.52
8816,1,0.24
7667,1,0.24
9521,1,0.3
10883,1,0.55
9256,1,0.33
752,1,0.64
11600,1,0.26
601,0,0.72
11534,0,0.61
7022,0,0.8
2975,1,0.54
8677,1,0.15
7081,1,0.22
11418,0,0.39
10055,0,0.19
9813,1,0.31
11599,0,0.31
5283,0,0.38
1083,1,0.25
814,1,0.08
2989,0,0.54
2890,0,0.33
10433,0,0.29
2512,1,0.13
1927,1,0.3
4415,1,0.28
609,1,0.55
3408,1,0.56
3938,1,0.31
8332,1,0.23
9289,1,0.57
11423,1,0.38
6600,1,0.36
1692,1,0.32
10313,1,0.42
1597,1,0.74
3897,0,0.24
10192,1,0.57
9340,0,0.63
1386,0,0.76
7335,1,0.6
10132,1,0.61
6932,1,0.44
96,0,0.49
4950,1,0.6
5853,0,0.05
6532,0,0.11
3050,1,0.29
11691,0,0.39
2873,1,0.32
11723,0,0.49
6761,1,0.07
2121,1,0.3
7112,1,0.31
6291,1,0.57
7674,0,0.19
4445,1,0.0
2341,1,0.34
4633,1,0.45
23,1,0.25
11833,0,0.08
10679,0,0.02
1118,1,0.22
10103,0,0.54
3803,0,1.0
10201,1,0.11
5777,1,0.23
5934,1,0.43
10124,1,0.25
5719,1,0.0
1725,1,0.43
3968,1,0.16
2688,1,0.34
1904,0,0.08
4809,1,0.42
3611,1,0.39
10633,1,0.54
3136,1,0.33
5611,1,0.39
7096,1,0.25
10492,0,0.79
4361,1,0.35
269,1,0.32
8643,1,0.21
9131,1,0.57
3777,0,0.21
8430,0,0.11
5404,1,0.44
7930,1,0.54
6141,1,0.65
1818,1,0.24
2763,0,0.3
6991,0,0.25
10662,0,0.19
12023,1,0.26
5924,1,0.34
1650,0,0.1
1851,0,0.43
7,1,0.41
6526,0,0.74
2172,1,0.58
6848,1,0.37
5386,1,0.3
6985,1,0.31
3972,0,0.23
12002,1,0.16
7436,1,0.0
4893,0,0.37
4869,0,0.21
9100,1,0.42
6440,0,0.06
6042,1,0.6
9475,0,1.0
529,1,0.23
7328,0,0.12
11883,1,0.46
8627,0,0.01
9999,1,0.39
1023,0,0.51
11553,0,0.57
1934,1,0.52
8567,1,0.2
237,1,0.35
10501,1,0.0
8568,1,0.25
5137,1,0.41
10012,1,0.42
3410,0,0.16
6782,1,0.54
6825,1,0.3
9815,1,0.37
7467,0,0.05
6841,1,0.44
5601,1,0.75
4886,1,0.57
11482,1,0.62
8090,1,0.2
551,0,0.33
4717,0,1.0
1998,1,0.47
4262,0,0.35
9847,1,0.36
240,1,0.55
10116,0,0.4
4087,1,0.0
11277,1,0.32
7313,0,1.0
2482,1,0.44
3303,1,0.36
3015,1,0.4
8411,1,0.35
5274,1,0.24
6080,1,0.15
11253,1,0.3
9317,0,0.57
9716,0,0.51
10796,1,0.52
4322,0,0.21
8185,0,0.17
3450,0,0.21
7232,1,0.45
10071,0,0.23
5259,1,0.54
3026,1,0.0
3805,1,0.37
11589,1,0.55
9178,1,0.24
8375,1,0.11
8145,1,0.27
11840,1,0.45
11380,0,0.47
11711,0,0.64
11860,0,0.4
1655,1,0.19
6983,0,0.36
1590,0,0.04
5558,1,0.46
11609,0,0.41
7622,1,0.33
4375,0,0.25
1517,0,0.16
421,0,0.12
9455,1,0.05
8799,1,0.24
3836,0,0.47
1674,0,0.13
