id,prompt,target
97,"Which of the following is a humorous edit of this artist or movie name: 'dream theater'?
Options:
(A) tdream theater
(B) dreaml theater
(C) cream theater
(D) dream theatpr",(C)
99,"Which of the following is a humorous edit of this artist or movie name: 'earth, wind, & fire'? Options: (A) eareth, wind & fire (B) earth, bind & fire (C) earthm, wind & fire (D) dearth, wind & fire",(D)
101,"Which of the following is a humorous edit of this artist or movie name: 'dead man walking'?
Options:
(A) dead man talking
(B) dead men walking
(C) dead man walkinbg
(D) dead man jwalking",(A)
103,"Which of the following is a humorous edit of this artist or movie name: 'the dark knight'?
Options:
(A) the dark night
(B) the park knight
(C) the darxk knight
(D) the dark knilht",(B)
105,"Which of the following is a humorous edit of this artist or movie name: 'pink floyd'?
Options:
(A) piqk floyd
(B) pink flomyd
(C) pink floyds
(D) fink floyd",(D)
107,"Which of the following is a humorous edit of this artist or movie name: 'the mash'?
Options:
(A) tee mash
(B) the maseh
(C) thj mash
(D) the smash",(D)
109,"Which of the following is a humorous edit of this artist or movie name: 'sleater-kinney'?
Options:
(A) sleater-kidney
(B) sleatsr-kinney
(C) sleaterfkinney
(D) sleater-kinnhy",(A)
111,"Which of the following is a humorous edit of this artist or movie name: 'jay and silent bob strike back'?
Options:
(A) jay and sizent bob strike back
(B) jay and silent rob strike back
(C) jagy and silent bob strike back
(D) jay and silent bob strike bach",(D)
113,"Which of the following is a humorous edit of this artist or movie name: 'the beatles'?
Options:
(A) the meatles
(B) the beatles
(C) tje beatles
(D) the beatnles",(A)
115,"Which of the following is a humorous edit of this artist or movie name: 'no time to die'?
Options:
(A) no time to diet
(B) noetime to die
(C) no timu to die
(D) no time to diz",(A)
117,"Which of the following is a humorous edit of this artist or movie name: 'gold finger'?
Options:
(A) pold finger
(B) golt finger
(C) gohd finger
(D) mold finger",(D)
119,"Which of the following is a humorous edit of this artist or movie name: 'saving private ryan'?
Options:
(A) shaving private ryan
(B) sfaving private ryan
(C) saving pripate ryan
(D) saving privates ryan",(A)
121,"Which of the following is a humorous edit of this artist or movie name: 'johnny got his gun'?
Options:
(A) johnny got hiw gun
(B) johnno got his gun
(C) johnny got his run
(D) johgnny got his gun",(C)
123,"Which of the following is a humorous edit of this artist or movie name: 'lawrence of arabia'?
Options:
(A) lawrence of arabida
(B) ljwrence of arabia
(C) lawrence of arabica
(D) lawrenqe of arabia",(C)
125,"Which of the following is a humorous edit of this artist or movie name: 'paint your wagon'?
Options:
(A) pajint your wagon
(B) paint your wagons
(C) taint your wagon
(D) paint youbr wagon",(C)
127,"Which of the following is a humorous edit of this artist or movie name: 'the sisterhood of the traveling pants'?
Options:
(A) the sisterhootd of the traveling pants
(B) the sisterhood of the traveling pints
(C) the sisterhood vf the traveling pants
(D) the sisterhood of the traveling pnants",(B)
129,"Which of the following is a humorous edit of this artist or movie name: 'the sting'?
Options:
(A) the stink
(B) thegsting
(C) the soing
(D) the mting",(A)
131,"Which of the following is a humorous edit of this artist or movie name: 'the hope'?
Options:
(A) tzhe hope
(B) the hogpe
(C) the hodpe
(D) the hose",(D)
133,"Which of the following is a humorous edit of this artist or movie name: 'a view to a kill'?
Options:
(A) a view to a krill
(B) a view to a kiwll
(C) a view to akkill
(D) a view zto a kill",(A)
135,"Which of the following is a humorous edit of this artist or movie name: 'the apartment'?
Options:
(A) toe apartment
(B) the apartments
(C) thew apartment
(D) lthe apartment",(A)
137,"Which of the following is a humorous edit of this artist or movie name: 'beauty and the beast'?
Options:
(A) beauty and thd beast
(B) beauty rnd the beast
(C) beauty and the beasts
(D) beauty and the feast",(D)
139,"Which of the following is a humorous edit of this artist or movie name: 'the guns of navarone'?
Options:
(A) the guns of navaronpe
(B) the buns of navarone
(C) the guns gof navarone
(D) the guns of navfarone",(B)
141,"Which of the following is a humorous edit of this artist or movie name: 'the godfather'?
Options:
(A) the codfather
(B) tee godfather
(C) the godqfather
(D) thue godfather",(A)
143,"Which of the following is a humorous edit of this artist or movie name: 'black sabbath'?
Options:
(A) blaik sabbath
(B) black seabbath
(C) black sabzbath
(D) slack sabbath",(D)
145,"Which of the following is a humorous edit of this artist or movie name: 'jethro tull'?
Options:
(A) jethro dull
(B) jethro tult
(C) jethrpo tull
(D) jethro tuill",(A)
147,"Which of the following is a humorous edit of this artist or movie name: 'dream theater'?
Options:
(A) drzeam theater
(B) dream thdeater
(C) dread theater
(D) dreavm theater",(C)
149,"Which of the following is a humorous edit of this artist or movie name: 'offspring'?
Options:
(A) offsprinig
(B) offsprinc
(C) offespring
(D) offstring",(D)
151,"Which of the following is a humorous edit of this artist or movie name: 'apocalypse now'?
Options:
(A) iapocalypse now
(B) apocalypse ncow
(C) apocalypse cow
(D) apocalypxse now",(C)
153,"Which of the following is a humorous edit of this artist or movie name: 'big country'?
Options:
(A) mbig country
(B) big countrys
(C) pig country
(D) bag country",(C)
155,"Which of the following is a humorous edit of this artist or movie name: 'in search of a midnight kiss'?
Options:
(A) in search of a midnibht kiss
(B) in secarch of a midnight kiss
(C) in search of a midnight piss
(D) in seavrch of a midnight kiss",(C)
157,"Which of the following is a humorous edit of this artist or movie name: 'the beatles'?
Options:
(A) the beagles
(B) the beatlhes
(C) the reatles
(D) ihe beatles",(A)
159,"Which of the following is a humorous edit of this artist or movie name: 'bad brains'?
Options:
(A) bad brabins
(B) bad brauns
(C) bad bramins
(D) bed brains",(D)
161,"Which of the following is a humorous edit of this artist or movie name: 'ben folds five'?
Options:
(A) ben foldsk five
(B) ben folds fpve
(C) ten folds five
(D) bengfolds five",(C)
163,"Which of the following is a humorous edit of this artist or movie name: 'dave matthews band'?
Options:
(A) dave matthewg band
(B) dave matthews hand
(C) dave matthews xand
(D) dave matthews basnd",(B)
165,"Which of the following is a humorous edit of this artist or movie name: 'city hall'?
Options:
(A) citys hall
(B) city halls
(C) city hell
(D) bity hall",(C)
167,"Which of the following is a humorous edit of this artist or movie name: 'mank'?
Options:
(A) man
(B) monk
(C) manks
(D) hank",(B)
169,"Which of the following is a humorous edit of this artist or movie name: 'life of brian'?
Options:
(A) litfe of brian
(B) life oi brian
(C) life f brian
(D) lift of brian",(D)
171,"Which of the following is a humorous edit of this artist or movie name: 'goldfinger'?
Options:
(A) moldfinger
(B) goldfingers
(C) goldfingfr
(D) gboldfinger",(A)
173,"Which of the following is a humorous edit of this artist or movie name: 'air supply'?
Options:
(A) aio supply
(B) air supply
(C) lir supply
(D) hair supply",(D)
175,"Which of the following is a humorous edit of this artist or movie name: 'brokeback mountain'?
Options:
(A) brhokeback mountain
(B) broseback mountain
(C) brokeback mounttin
(D) brokeback fountain",(D)
177,"Which of the following is a humorous edit of this artist or movie name: 'the who!'?
Options:
(A) the pho!
(B) thd who!
(C) thqe who!
(D) the wqo!",(A)
179,"Which of the following is a humorous edit of this artist or movie name: 'the dark knight'?
Options:
(A) the dark knigst
(B) the dark ksight
(C) tie dark knight
(D) the dork knight",(D)
181,"Which of the following is a humorous edit of this artist or movie name: 'midnight cowboy'?
Options:
(A) midnigmht cowboy
(B) midnight cow boy
(C) midnights cowboy
(D) midnight cowbory",(B)
183,"Which of the following is a humorous edit of this artist or movie name: 'the bangles'?
Options:
(A) the mangles
(B) the mfangles
(C) the tmangles
(D) tue mangles",(A)
185,"Which of the following is a humorous edit of this artist or movie name: 'the secret life of pets'?
Options:
(A) the secret life of pots
(B) the saecret life of pets
(C) the secret life of pet
(D) the secret life of pat",(A)
187,"Which of the following is a humorous edit of this artist or movie name: 'friday the 13th'?
Options:
(A) xriday the 13th
(B) fridays the 13th
(C) friday the 12th
(D) fribay the 13th",(C)
189,"Which of the following is a humorous edit of this artist or movie name: 'blue'?
Options:
(A) blfue
(B) glue
(C) lue
(D) bvlue",(B)
191,"Which of the following is a humorous edit of this artist or movie name: 'star wars'?
Options:
(A) star wart
(B) star waqs
(C) stal wars
(D) star wafs",(A)
193,"Which of the following is a humorous edit of this artist or movie name: 'old joy'?
Options:
(A) old jody
(B) old toy
(C) old jdy
(D) olzd joy",(B)
195,"Which of the following is a humorous edit of this artist or movie name: 'the grapes of wrath'?
Options:
(A) the grdapes of wrath
(B) the graqpes of wrath
(C) the drapes of wrath
(D) tve grapes of wrath",(C)
197,"Which of the following is a humorous edit of this artist or movie name: 'talking heads'?
Options:
(A) stalking heads
(B) talking head
(C) talking had
(D) talrking heads",(A)
199,"Which of the following is a humorous edit of this artist or movie name: 'brief encounter'?
Options:
(A) grief encounter
(B) brief encounzter
(C) brief eencounter
(D) brief qncounter",(A)
201,"Which of the following is a humorous edit of this artist or movie name: 'star wars'?
Options:
(A) stap wars
(B) staz wars
(C) scar wars
(D) svar wars",(C)
203,"Which of the following is a humorous edit of this artist or movie name: 'run dmc'?
Options:
(A) run dmv
(B) run bdmc
(C) runs dmc
(D) run hmc",(A)
205,"Which of the following is a humorous edit of this artist or movie name: 'cat on a hot tin roof'?
Options:
(A) cat on a hkt tin roof
(B) cat on a hot tin riof
(C) cat on a hot tan roof
(D) fat on a hot tin roof",(D)
207,"Which of the following is a humorous edit of this artist or movie name: 'good will hunting'?
Options:
(A) gokd will hunting
(B) good wiol hunting
(C) good will punting
(D) good will hvnting",(C)
209,"Which of the following is a humorous edit of this artist or movie name: 'goo goo dolls'?
Options:
(A) goo goo dills
(B) goo goo dohlls
(C) goo goto dolls
(D) goo gfoo dolls",(A)
211,"Which of the following is a humorous edit of this artist or movie name: 'peter and the test tube babies'?
Options:
(A) peter and the tests tube babies
(B) peter and theatest tube babies
(C) peter and the test tube tabies
(D) peter and the test tube rabies",(D)
213,"Which of the following is a humorous edit of this artist or movie name: 'black sabbath'?
Options:
(A) black sabvbath
(B) black sabiath
(C) black sabbtath
(D) blank sabbath",(D)
215,"Which of the following is a humorous edit of this artist or movie name: 'bad company'?
Options:
(A) bad companys
(B) badc company
(C) bad vcompany
(D) sad company",(D)
217,"Which of the following is a humorous edit of this artist or movie name: 'herman's hermits'?
Options:
(A) hwrman's hermits
(B) hermjn's hermits
(C) herman's hermtts
(D) herman's permits",(D)
219,"Which of the following is a humorous edit of this artist or movie name: 'the rolling stones'?
Options:
(A) the rolling scones
(B) the rolling stone
(C) the tolling stones
(D) the rollizng stones",(A)
221,"Which of the following is a humorous edit of this artist or movie name: 'a matter of life and death'?
Options:
(A) a matter of life nnd death
(B) aumatter of life and death
(C) a matter of wife and death
(D) a matter zof life and death",(C)
223,"Which of the following is a humorous edit of this artist or movie name: 'the man with two brains'?
Options:
(A) the man with two bvrains
(B) the man wwith two brains
(C) the man with two drains
(D) the man with tgo brains",(C)
225,"Which of the following is a humorous edit of this artist or movie name: 'the moody blues'?
Options:
(A) the moody bloes
(B) the moody blueb
(C) the woody blues
(D) the moodyy blues",(C)
227,"Which of the following is a humorous edit of this artist or movie name: 'reservoir dogs'?
Options:
(A) reservoir dofgs
(B) resxervoir dogs
(C) reservoir fogs
(D) reservzoir dogs",(C)
229,"Which of the following is a humorous edit of this artist or movie name: 'star wars'?
Options:
(A) star wars
(B) spar wars
(C) sdtar wars
(D) stxr wars",(B)
231,"Which of the following is a humorous edit of this artist or movie name: 'the lady vanishes'?
Options:
(A) the lady varnishes
(B) the lady ranishes
(C) the lady vanishxes
(D) the lady vanzishes",(A)
233,"Which of the following is a humorous edit of this artist or movie name: 'the men who stare at goats'?
Options:
(A) the men who stare at coats
(B) the men who stare akt goats
(C) the men who stare as goats
(D) the men who stare at giats",(A)
235,"Which of the following is a humorous edit of this artist or movie name: 'nine inch nails'?
Options:
(A) nine ionch nails
(B) nine inch sails
(C) nine inch qnails
(D) nine isch nails",(B)
237,"Which of the following is a humorous edit of this artist or movie name: 'schindler's list'?
Options:
(A) schindler's lihst
(B) fchindler's list
(C) schintler's list
(D) schindler's lost",(D)
239,"Which of the following is a humorous edit of this artist or movie name: 'gone with the wind'?
Options:
(A) gone with the wino
(B) gone with thecwind
(C) gone withmthe wind
(D) gone with the wicd",(A)
241,"Which of the following is a humorous edit of this artist or movie name: 'guns n' roses'?
Options:
(A) guns n' goses
(B) suns n' roses
(C) guns n' rosjs
(D) guns n' rgoses",(B)
243,"Which of the following is a humorous edit of this artist or movie name: 'killing joke'?
Options:
(A) killing toke
(B) killing jokes
(C) killing coke
(D) villing joke",(A)
245,"Which of the following is a humorous edit of this artist or movie name: 'spice girls'?
Options:
(A) spihe girls
(B) spic girls
(C) spice tgirls
(D) spite girls",(D)
247,"Which of the following is a humorous edit of this artist or movie name: 'spandau ballet'?
Options:
(A) spandau aballet
(B) spandfu ballet
(C) spaydau ballet
(D) spandau pallet",(D)
249,"Which of the following is a humorous edit of this artist or movie name: 'system of a down'?
Options:
(A) system mof a down
(B) shstem of a down
(C) syster of a down
(D) system of a gown",(D)
